Profile Name,Date,Data,Star
Joe L.,"Reviewed in the United States on March 9, 2023","The battery was dead when we received the thermostat. After installing the thermostat it would not charge while on thermostat base. Charged thermostat for 24 hours using a outlet charger and 3 days later battery was dead again. We ended up calling a serviceman out to double check our connections. This cost us $100.00.After inspection by the technician everything was connected properly. Recharged the battery on a outlet charger again for 24 hours and then in 3 days the battery was dead again. Counting purchase price of 250.00 plus tax and the 100.00 we are out over 350.00 for a thermostat that doesnt work. We also had issues with the phone app connecting to the thermostst when it was functioning. We were able to get one phone connected but not the other they are both iphone 12""s",1.0 out of 5 stars
Rambo H,"Reviewed in the United States on January 7, 2017","This was a really good decision. I bought a used unit on the amazon site. It came in looking brand new. No dents, scratches in its original box with all the documentation. The thermostat is app always me to change the temperature settings on my phone. No longer had to get out of bed in the middle of the night. The metrics help me make better decisions about heating/cooling the house. It almost works like a magical device, after about a week, the thermostat would automatically change the temperature settings inside the house to match my preferences.",5.0 out of 5 stars
john,"Reviewed in the United States on July 27, 2019","Love the options for customization as far as programming, setting schedules, and the different modes. I love being able to monitor and adjust the thermostat while away from home. The only thing I wish was different is the materiality/color of the backplate. Instead of a white plastic finish, it would have been nice to see a brushed stainless steel option as well for a bit of an upgraded look.",5.0 out of 5 stars
Leilani Sorogon,"Reviewed in the United States on June 26, 2019","So this was probably the easiest thing I’ve installed in my house to date. Installation via a screwdriver and power drill. It took longer to setup the actual thermostat to the WiFi and setting up the app, than it did it Wire and mount it. Works great, the videos online are a plus and made installation a breeze. Highly recommend this product for anyone trying to modernize their home.",5.0 out of 5 stars
Erik Okerholm,"Reviewed in the United States on November 16, 2019",A must have! Will more than pay for itself with savings. Way to set up and use and control remotely! We have these in all our homes and guest houses for B&B. Can remotely turn up/down the houses for guests and remotely lock people out off turning up or down too much! Huge saver on freeze ups of AC and damage,5.0 out of 5 stars
Brodie,"Reviewed in the United States on October 6, 2019","was very easy to install with the provided instructions , screws, and tools.
my house only has central heat so this is only good to me in the winter - but I paired with my alexa so I can lay in bed and tell Alexa to turn the heat up or down.
Will be adding central air soon and cannot wait to use this.",5.0 out of 5 stars
JohnDoe,"Reviewed in the United States on December 3, 2020","The nest thermostat was totally worth it, with no knowledge in how to replace thermostats I was able to install it with in 30 minutes easy to follow instructions. I love the option of being able to add it to my nest home products app and monitor/schedule the temperature over the app.",5.0 out of 5 stars
K V in Florida,"Reviewed in the United States on May 5, 2024",The product began having problems where it would turn off and go to a black screen at about 8 months mark. It is poor quality. Supremely disappointed with th Nest Learning Thermostat.,1.0 out of 5 stars
Rog321,"Reviewed in the United States on October 18, 2020",Love this thermostat been wanting one for a while now finally broke down and ordered it. I don't regret it at all. Only problem was it was missing parts in the box like the included screwdriver and metal back plate but really didn't need those because I have several screwdrivers,5.0 out of 5 stars
Eliza,"Reviewed in the United States on June 11, 2023",Excelente!!!,5.0 out of 5 stars
Mat,"Reviewed in the United States on February 28, 2020","I love my Nest, but am very disappointed by the installation process. The app kept referring me in the instructions to a broken link. I finally just had to Google it and find a free YouTube installation video. Beyond that, I'm very fond of it! Works well and I'm excited to see the learning features in action!",5.0 out of 5 stars
Stu K,"Reviewed in the United States on January 16, 2022","I purchased 4 units for my home and in 4 years I have replaced all 4 bases and or heads. It just happened again. Nothing in my house has changed. Worked with customer service which is now in the Philippines and they were sure again I needed a new base. Ordered from Google and same thing.
Right now In NY it’s 15 degrees. I jumped my wires to get heat and today I go out and get a different brand thermostat. At $250 per unit they should last longer then 2 years before they crap out!",2.0 out of 5 stars
Cameron Sito,"Reviewed in the United States on June 27, 2023",Had to replace twice now and their help line is just as awful. Will never purchase google nest for my home. It never had the correct temperature and just does not connect to the google gauges in the other rooms. Just garbage that told me I would have to wait 21 days before they would send my 3rd replacement. I now have to ship my family out of the house and stay in a 80 degree house in the south and find a new thermostat. If you do buy just be ready to replace every year and a half.,1.0 out of 5 stars
shawnmb26,"Reviewed in the United States on October 19, 2020","After a few months this stopped working with my WiFi, turning it into a regular thermostat. Nest customer service is a joke. It is online only, no phone customer service. After hours online with them, I waited a month for our replacement only to not receive it. Contacted them again and was told I needed to pay for the new one up front and then they’d refund when the old one was received by them. I wasn’t happy about it because this was not what they had said the month before. I went ahead and did what they told me to do only to be transferred to someone else and be told there were more online forms to fill out. Finished those forms and then was told I didn’t fill them out and needed to do it again. Obviously, I was being jerked around. This was three months ago and we still have no replacement. I will NEVER buy another Nest or Google product again. Their products are garbage and their customer service is even worse.",1.0 out of 5 stars
