Profile Name,Date,Data,Star
BMG,"Reviewed in the United States on September 28, 2020","Any unit with a fan will always have some sort of a humming sound-that is just how fans sound like. But I guarantee that this unit is a lot more quiet in comparison to other air purifiers when set on low or in auto when the air is clean. Another good thing about this product is when set to auto, the machine readjusts the cleaning power to clear up the air and goes back to low when everything is cleaned-not only that, it notifies you the quality of air you have indoor by the color changing design. The carbon and the hepa filters are disposable - depending on usage, the machine will tell you when to replace but for normal use, the carbon filter is advisable to be replace once every 6 months and the hepa once a year and /enjoy the rest of the days that you are breathing the cleanest of air. The unit works best when windows are closed. The smell of fresh crisp air is so noticeable after being outside for awhile and that is where I know it works. I love the Air Doctor - So worth it.",5.0 out of 5 stars
Pager,"Reviewed in the United States on November 6, 2022",Hard to tell if it is effective without an independent measuring device of air quality. I will say I burned something on the stove and turned this on - It appears to have cleared out the smell fairly quickly. I love all the features that it does have. I wish it had the remote access thru an app. I have a Levoit also that has an app feature so I can check it remotely - or turn it on a few hours before I arrive home. Overall good and I trust the reputation of the company. My doctors office recommends this.,4.0 out of 5 stars
CDB,"Reviewed in the United States on July 26, 2023","We are very impressed with the AirDoctor air purifier. It is VERY quiet and picks up any odd odors. We are having our house painted. If we open our bedroom door the purifier immediately goes from blue, meaning good air quality, to orange or red. We have no regrets about the purchase.",5.0 out of 5 stars
Anni,"Reviewed in the United States on March 13, 2021","I researched just about every site for reviews of the best air purifiers. Of course, there was not a consensus but I compared prices, sq feet covered, times per hour it cleaned, and many other technical stats that I have already forgotten.
I have blueair 211 (rated high on CSR and Wired), Coway Mighty (top choice on Wired) and needed at least one more. Both my husband and myself suffer from terrible allergies. With these purifiers, my nose is no longer constantly running and my husband has severely cut down on his sneezing.
Although I like the Coway and Blueair, the AirDoctor has specs that rival the IQ air Health Pro Plus for a lot less money. It is so quiet you barely know it's on. The design is very thin and not wide. Unobtrusive. I cannot say enough positives. I am so glad I did my research!",5.0 out of 5 stars
JazzyGirl,"Reviewed in the United States on December 2, 2020","I own Honeywell HEPA Air Cleaners and Austin Air. During the wildfire smoke that invaded my home despite closed windows and doors I did not find these two to help as much as I'd hoped. Well, the Austin seemed to have a better filter by comparison, but both were loud and I was still reacting with asthma with all the ""wind"" created by the two units. I also found that after the smoke cleared our air, something was making my mouth numb, lungs seize up and dizziness outside, then inside. I am chemically sensitive. Researching further, I found out that the VOCs (volatile organic chemicals) in the air were very high. The Nitrogen Dioxide (NO2) is a gas. HEPA does particles, primarily. So, researched and found out AIRDOCTOR is recommended for chemical sensitivity and removes VOCs plus particulates. It's not perfect but does a much better job than HEPA alone. Nice surprise is that it is soooo much quieter.",4.0 out of 5 stars
MommaRosa8903,"Reviewed in the United States on September 1, 2024","Update, used a hair dry shampoo, in a back bedroom, the purifier went into med speed to clean the air, or so I thought.
Returned home 4 hrs later and entire house smelled of that spray. The purifier is on all day and night every day. The whole house, hard for me, irratates my sinuses.. has lastest several days and continues.
Disappointed that this machine does not clean the air.
If I could return I would.
Customer Support offers no support.",1.0 out of 5 stars
Mark M. Farinella,"Reviewed in the United States on June 7, 2023","This unit is powerful and quiet, and it has almost totally eliminated the allergens that used to keep me awake at night. Filters are a little pricey, but worth the expense in light of how well they cleanse the air. Carbon filter is replaced every six months and the HEPA filter once a year, and they can be easily ordered. I highly recommend this for anyone with dust or pollen allergies.",5.0 out of 5 stars
Richard T.,"Reviewed in the United States on January 1, 2023","This was a Christmas gift. My daughter has it placed in her 15x15 living room and she says she notices a difference in the air quality. When the kids are playing and kicking up dust, the device will kick on and she says she doesn't see the particles floating in the air as she did before. The device is a bit pricey. I won't be buying one for my home, but for those who are more sensitive to the air quality in their home, I believe this device will help.",5.0 out of 5 stars
Divk,"Reviewed in the United States on August 5, 2023","Update: seller offered full refund. However, I’m stuck with disposing the unit off.
Unit shut off after a few mins of operation. Won’t come back on. Called customer service only to find out they can’t handle Amazon orders directly and waiting to be contacted within a week. Regret not turning it on within the 30day return window. Now I’m stuck dealing with the warranty. Will update the review once the issue is resolved. Highly disappointed in quality of the product and customer support. Was really hoping this was a winner.",3.0 out of 5 stars
B Barron,"Reviewed in the United States on August 21, 2019","So, its really hard to tell if an air purifier actually works, you can’t really see whats in the air. I was able to test my air doctor when I got a new stove and used the oven for the first time. - Stoves need a protective coat to make the oven heat resistant and manufacturers add it, when that coat burns for the first time you use it, it releases a nasty smoke and very toxic smell. I immediately turned the air doctor on, the ring was red and orange for a while and then after a couple or hours it got blue. The toxic smell was gone!. Same thing happened with new furniture smell, and fresh paint for my new baby’s room. I swear by it.
Allergy season is a big one in texas, it definitely helps keeping allergens out. (Rhinitis over here)
I think this product is a must for people living in big cities, the smoke can be detrimental for our health. A must for people with allergies, small children, and dogs (dog hair particles can hang in the air for days)",5.0 out of 5 stars
Toney Larrell Reid,"Reviewed in the United States on April 8, 2018","My mother just turned 74yrs old and has allergies. She lives in Georgia and with the turn of spring her allergies get really bad. And my father smokes cigarettes, so she's pretty miserable. I did some research on home air filters and The AirDoctor stood out big time. The name caught my attention, and its claims of cleaning the air of pollen and smoke made me feel secure it could help my mother so I immediately ordered it for her. Amazons shipping was timely, but we had a hard time getting the package from our local postal carrier so I contacted Amazon to let them know, and they sprung into action pretty quickly to resolve the issue. My mother now has the AirDoctor and set it up herself! She called to tell me how the Air Sensors worked. She's had it for about a week now and already feels a difference in the way she breathes. I'll continue to monitor this and update on whether or not she's still feeling relief but for now so far so good!",5.0 out of 5 stars
Sonja dee Williams,"Reviewed in the United States on July 11, 2021",I was pleased when I took it out of box. Lightweight yet sturdy & well constructed. It was quiet & sleek. I think this air purifier does a good job. I bought it for a 27ft RV bc I had a mold mildew issue. I was hoping it would ‘clean the air’. I think that’s an air scrubber not air purifier. I returned item for a couple of reasons. It was to large for my area and I was looking for an air purifier with dehumidifier. Even so I would recommend Air Doctor & purchase again. I do feel the cost is a bit steep & would probably look something more affordable.,4.0 out of 5 stars
Ryan S.,"Reviewed in the United States on April 1, 2021","I have this air purifier in my living room area. I like how the lights indicate the air quality. I have noticed sometimes if there’s smoke from cooking in the kitchen, the light will turn red and it will start working harder. It can get a little loud when it’s red and clearing the air, but when it’s green you can’t hear it. The one thing I noticed is after it turns red, it gets loud and stays like that for hours and I have to restart it and then it goes back to green. Not sure why that’s happening? Otherwise great product. My cat also likes to sit on top of it and pushes in the controls, crazy cat.",4.0 out of 5 stars
JB,"Reviewed in the United States on August 1, 2023",Works so well. Quickly picks up cooking orders to the point I use my kitchen fan. Purchased for VOC from new vinyl flooring. It takes care of that. Wisd I would have purchased sooner.,5.0 out of 5 stars
Surida,"Reviewed in the United States on October 30, 2022",Very easy to set up and use. Finally some relief from my husband's cigarette smoke! A noticeable difference in air quality within a day. I love how it senses impurities in the air and speeds up the fans automatically. A good visual (sensor light display changes from blue to orange then to red) and audio (faster fan does make some noise) display of just how much a cigarette pollutes the air.,5.0 out of 5 stars
Sar,"Reviewed in the United States on December 14, 2023",Works well,5.0 out of 5 stars
Laura Axelsen,"Reviewed in the United States on April 16, 2023","We live out in the country, and normally after dusting, the next day I can write my name in the dust already. I dusted a week ago, and there's no dust on the furniture yet. Not only that, but it gets all the cooking smells quickly. It does it's job for sure. Don't hesitate!",5.0 out of 5 stars
Foy,"Reviewed in the United States on November 5, 2021","My husband and I researched air purifiers for about a month before purchasing the Air Doctor 3000.
We were so pleased with the purchase of this air purifier that we ordered a second one. It is quiet, sleek, easy to remove and check filters, and attractive. It is absolutely quiet and when we used it in the bedroom, I am sure it helped our allergies and made sleeping easier and more comfortable. Air Doctor is also very informative and helpful and agreeable. Any concerns or questions are easily answered on the phone with a LIVE human being. Great product so far and great, informative, and responsible company.",5.0 out of 5 stars
tif,"Reviewed in the United States on March 26, 2021","The unit is located in the corner of our great room (about 600 SF) not far from the foyer - we have an open floor plan. Runs very quietly - unless there is a sudden change in air quality, such as frying something in the kitchen which is on the other side of the bar. Then it increases in speed until it senses a return to normal. I cant say there's been a significant change in air quality, but we have HEPA filters on our AC as well. My only barometer is our very young grand daughter who has allergies. We didn't see any changes in her reaction.",4.0 out of 5 stars
Aleida Levine,"Reviewed in the United States on December 13, 2022",I purchased this AirDoctor for our smoker in the family and it works perfectly. The minute it detects the smoke it works at high speed and you can’t smell the cigarette smoke. Even cooking odors are eliminated. I would recommend this product to friends and family. We have had many other air filters of different types and this one is worth the money.,5.0 out of 5 stars
Alan K.,"Reviewed in the United States on October 9, 2023",LOVE THESE AIR DOCTOR WORKS GREAT NO MORE SNEEZING,5.0 out of 5 stars
Michael,"Reviewed in the United States on October 14, 2023",This is our 2nd. We love them.,5.0 out of 5 stars
Linda H.,"Reviewed in the United States on November 27, 2023",Auto air,5.0 out of 5 stars
vianey,"Reviewed in the United States on June 28, 2023",I love this air doctor because it really does collect hair dust. It’s better than the air purifiers that I had before it is costly but it’s worth it.,5.0 out of 5 stars
Hyacinth,"Reviewed in the United States on July 17, 2019","This air filter packs a good bit of power and appears to do a very good job, making a noticeable improvement in the health of a couple of our allergy sufferers (who never noticed any difference with our old HEPA air filters). It also has a DIM setting (praise be!) meaning you don't have to plaster it with duct tape if you want it in the room where you sleep. All in all, it's excellent, but I couldn't quite rate 5 stars because it costs more than double the price of a regular HEPA air filter -- and I'm not sure I wouldn't get just as good a result if I ran two cheaper ones at the same time.",4.0 out of 5 stars
Jessica,"Reviewed in the United States on April 2, 2018","I am so glad I decided to finally try an air purifier and try this brand in particular. I suffer from chronic sinusitis and it has been 3 weeks since I set this up. I can honestly say that I feel a difference in the morning, my nasal passages are clear and I just feel I get a better nights sleep. The set up was extremely easy an quick. This product was honestly worth the investment.
Update:
I would like to update this review because I just noticed something awesome. I recently bought a vape pen and I was using it in the room where I had the purifier. The purifier picked it up almost instantly and went on full force for a couple of minutes and slowed back down after that. The automatic sensors are awesome! I am just so happy to know this is really purifying the air I breathe.",5.0 out of 5 stars
Connie,"Reviewed in the United States on July 31, 2019","I purchased 2 Air Doctors and really like how easy it is to use and appreciate the night setting. I have 2 issues - the air flow on lowest setting sounds like it pulses which keeps both my husband and I from sleeping with the Air Doctor on. We are used to white noise but this doesn’t sound like a quiet steady flow of air. During the day it doesn’t bother me, so we continue to use it. My main issue is the smell coming from both machines. I’m not sure if it’s off gassing as mentioned in a couple other reviews, but when I leave the Air Doctor on in a room for a while, that room has a pretty strong smell from the air coming out of the units. It’s to the point I hardly run the machines in bedrooms which is unfortunate as I paid a lot for 2 Air Doctors. Wanted to love them, especially after all the doctors I know are recommending them, but concerned about why there is an odor coming from the air when the unit is running.",2.0 out of 5 stars
TempestScout,"Reviewed in the United States on August 15, 2022",We are having several fires in our area and the smoke has be very bad. This air purfier is doing a wonderful job of keeping our open floor plan home clear of the smoke smell. We are very happy with our purchase and recommed this to people looking for clean air in their home.,5.0 out of 5 stars
kiddiesmimi,"Reviewed in the United States on February 13, 2022",Daughter can again sit in the living area even though dogs have come to live with us. It is super quiet except for when it detects an odor. Then it increases the air flow which is actually great to hear because I know it's working. It clears odor quickly and then goes back to gentle air cleaning. So glad to have found this and have recommended to many.,5.0 out of 5 stars
Sharene,"Reviewed in the United States on September 10, 2021","I'm glad this was able to ship to my location. We had smaller air purifiers before when I used to be my dad's caretaker to help reduce dust and to try to help keep him from getting sick since he had lung issues.
I got this for our main room and the automatic setting is awesome. It adjusts to detected particles (especially when the dogs are in play most) and in the sunlight I don't notice dut floating and in the house like I used to.",5.0 out of 5 stars
Susan,"Reviewed in the United States on July 5, 2021","I liked the 1st one so much , this is a second one. It definitely makes a difference in air quality. The dust particles are definitely taken out of the air in our house. Less dust on the wood furniture and couches and area rugs. Easy to run and very quiet. I set it on automatic and it does change speed and light color depending on what I’m doing … vacuuming, dusting , cleaning with any sort of chemicals. If you have dust allergies I highly recommend this.",5.0 out of 5 stars
Matty J,"Reviewed in the United States on November 7, 2021","Allergist specifically recommended this brand. Glad I spent the money...it got us through AQIs of 1000 to 1200 during the recent wildfires here in Northern CA. Visibility of 50-100 feet due to smoke, for a solid 3 weeks (was working the fire so it was necessary I was here in those conditions). Anyway, this thing would clear my 600 square foot downstairs in about 2 hours and make it survivable. I will never use another purifier.",5.0 out of 5 stars
Barbara von Mettenheim,"Reviewed in the United States on June 19, 2019","I reviewed this when I first bought it. I gave it a good review, but I was still skeptical about what good it was going to do. So now I've owned it for one entire year. I HAVE NEVER GONE AN ENTIRE YEAR WITHOUT SO MUCH AS A HEAD COLD IN MY ENTIRE LIFE UNTIL I OWNED THIS PRODUCT. I am over the moon. I was getting bronchitis 3-4 times a year. I was so afraid. I am so happy. Buy this. If you have a big house, buy more than one. It's the best. Thank you so much. The filters lasted just as long as advertised.",5.0 out of 5 stars
Rabb Four,"Reviewed in the United States on September 9, 2022","We bought it back in 2019, have it running almost all day, replaced the filters often since if you leave it running 24 hours the duration of the filter goes down half, no issues no complains until it finally died this week, start making a clacking sound on the fan and eventually shuts it down, there is nothing inside nor loose so not really sure what it is, gave it a try since supposed to filter more than regular filters but the filters looks exact as other brands, will try another brand now, hopefully lasts longer.",3.0 out of 5 stars
Angel,"Reviewed in the United States on March 25, 2020","I couldn't tell the difference between when I ran it and when I didn't. I bought it because my nephew is allergic to pet dander, dust, and maybe other things. Sister ran it for 2 days straight before our gathering. He was there for less than 2 hours and got the allergic reaction anyway. However, he said if he runs one of these continuously for a week or more it makes his own apartment livable. Maybe I will give it to him if his dies, or lend to family to run before family gatherings to try to help him. It doesn't ever show high level of air contaminant when I would expect, like if I have a wood fire burning in the same room or haven't vacuumed as often. But when cold air from outdoors hit it, it showed high air contamination. HA! We're in small town in Central WI. I guess it reacts to cold temp more than cat dander or dust or burn particles. It might work for you. I guess I don't have allergies where I need it.",3.0 out of 5 stars
Grace J.,"Reviewed in the United States on June 22, 2019","Need good air with very quiet one.
I have many different kinds purifiers in all areas of a big house.
But nothing works for my large master bedroom where I stay a lot.
Searched for long time. was too hard to find one,finally decided to buy this Dr. one.
This co. says “whisper quieter...”
that whisper means to me was very quite,
Also an expansive filter means purifies very well.
So that sounds like meet my needs for even a sensitive person like me.
1. Yes. This one opened my clogged nose after few hours of the lowest setting.
simple and easy to use except one thing.
2. No.No Peace!!! way too noisy for me even the lowest mode with gentle music on.
After few hours,
unpleasant machine noise felt like train passing by neighborhood to me, felt tired.
When sleep,
got louder, so turned off even need the most.
Next morning,
tried again with hope of a better feeling because hate returning process.
But continuously the unpleasant noise made me even headache...
3.Its hard to return:
packing box is way too big, cannot carry with hands.
->>>Finally found Worthy one: Rabbit Air.
SILENT night and lower modes,
pleasant noise even at the highest mode.
Auto setting 24 hrs. solved all problems.
Purifier size of the shipping box, etc. BEST.",2.0 out of 5 stars
Nita Ray,"Reviewed in the United States on April 10, 2023","Bought Airdoctor for my grandson and family. They have had none stop colds, flu and URI all winter. Hoping this air filter will help clean the air in theirs apartment.",5.0 out of 5 stars
Summer R.,"Reviewed in the United States on April 10, 2023","This is a great product. My laundry room was smelling a bit musty, so I put it in there to run for a few days. The musty smell is gone.",5.0 out of 5 stars
Sue Ross,"Reviewed in the United States on November 23, 2020","I noticed a difference when I started using this air purifier. My husband does not wake up anywhere nearly as stuffy and congested as he did before we started using it.
I keep it on auto cycle and it revs up purification even when I am cleaning with Windex!
It is expensive and Consumer Labs says it does not purify as much of an area that is stated. It also uses expensive filters that need to be changed pretty quickly. This being said I would still recommend this purifier because I have witnessed such a radical improvement !",5.0 out of 5 stars
