Profile Name,Date,Data,Star
Margaret sharafadin,"Reviewed in the United States on July 14, 2024",Nice air and fairly quite,4.0 out of 5 stars
SB,"Reviewed in the United States on July 31, 2024","I love the idea of dyson - my dyson airwrap, those coo dyson vacuums, and everything else. The boujee vibes - I’ve always wanted a dyson fan and when I saw they made one with an air purifier I said TAKE MY MONEY!!!! I figured this was an investment as it was a fan & air purifier in one - and remote controlled too? Can’t get better. The cheaper model looked enticing but as I was about to checkout, this one was advertised as improved and quieter. I haven’t used this until the past month as it’s been very hot here in Connecticut. But once a few minutes pass by…. NOPE!!! Every time I turn my fan on it sounds like I’m in a rocketship about to take off. I noticed this a little at first but thought I was being dramatic, it seems to be getting worse (or maybe I’m getting more annoyed) I have been a levoit air purifier girl at night for years - subtle white noise, cleans the air, just no fan. Super simple, no stats, was like $50 on prime day a few years ago. I was super excited to switch to this beautiful, rich girl fan but it’s far from white noise or being quiet; I’ve tried troubleshooting, cleaning filters, turning off night mode & continuous monitoring, etc. Every day I read and google dyson threads on how to fix this. It’s 90 out and I have no AC, no fan, just this loud high pitch noise keeping me company. My closet dyson store is 2.5 hours away so I doubt there’s anything I can do — the only thing I like about it is the remote control & app that tells me all the stats. So please, let me, a 24 year old girl with a spending problem tell you - DON’T BUY THIS!!!!!!!!",2.0 out of 5 stars
T. O'Brian,"Reviewed in the United States on February 26, 2024","I am unsure why this thing has the word ""Cool"" in the title. It does not cool our room. However, as far as cleaning the air, it's AMAZING. Our bedroom used to consume SO much dust, and I couldn't figure out why. Our black nightstand would be white within a week from dust. Since we got the Dyson, it's been a month, and hardly any dust has accumulated. Even our breathing and allergies are a lot better.
As for cooling, not so much. Our bedroom is upstairs, so the heat rises. Naturally it's hotter up there. We have a thermostat on our clock, and I wake up super hot every night. Since we got the Dyson, it's not cooling the room at all. It's just a fan blowing dormant air unfortunately. But still worth the buy for the cleaner air. I DO recommend.",4.0 out of 5 stars
Patrick H.,"Reviewed in the United States on September 2, 2024","I have to leave this on max level 10, positioned about 3 feet away from me, to even feel a light breeze. Otherwise the purifying function works well and the air quality gauge is nice to have.",3.0 out of 5 stars
Jeanette,"Reviewed in the United States on August 21, 2024",Great,5.0 out of 5 stars
Thunder,"Reviewed in the United States on July 19, 2024","I love this fan. It is so quiet but moves a lot of air. Next time I'll buy one that oscillates thought, this one does not. The remote is very tiny and, I think, easily lost by myself or the grandkids so I taped it to the machine.",5.0 out of 5 stars
Merv Calvin,"Reviewed in the United States on August 9, 2024",Price and delivery was great.,5.0 out of 5 stars
Aaron,"Reviewed in the United States on August 20, 2024",Had to change the battery in the remote but after that it works fine,3.0 out of 5 stars
KW,"Reviewed in the United States on August 1, 2023","It's hard to justify $500+ for an air purifier / circulator. If you're considering this fan, you just know. You get what you pay for with most things. Apple, Sub Zero, and Dyson are elite in this category. There's a ton of engineering that Dyson puts in to their designs; the fit, finish, and implementation work to great effect.
The TP07 is a solid built. It's easy to replace filters. It circulates air. It filters down to .3 micron.
Some have complained about the noise level with this fan. One reviewer claimed it was as loud as a box fan. That is absolutely untrue. I currently have it on 5 of 10, 45 degree oscillation, regular daytime mode and it is barely audible with a gentle breeze. Upping to 7 or 10 increases the noise level but nowhere near approaching box fan levels. One reviewer went as far as to say it sounds like one of their vacuums. I also strongly disagree here. At 10 you can hear it, sure, but it's not going to distract from whatever you are doing.
The software is fantastic. If all smart devices had an interface and stability as good as this (ahem, Samsung, myQ) the world would be a less frustrating place. Aside from the interface and ease of use itself, the features are remarkable. From the app you can schedule several events daily, monitor air quality status, change the fan level, oscillation amount, night mode, or put it in Auto. The pairing mode between your phone was utterly painless. That's not common either.
The remote control is small and minimalist with fan level, auto, oscillation, and night mode settings. It works like you'd expect it to.
There's not much not to like. If I had to say something, I'd probably suggest a more readable remote control. Having a backlight on the buttons would allow better visibility in dim lighting...or even just more contrasty labeling. Other than that, I don't know how I'd make it better aside from making it less expensive, but good products require good engineering and that is expensive.",5.0 out of 5 stars
Felicity Fidget,"Reviewed in the United States on June 23, 2024","I lost the remote the very first day!! I called Dyson immediately, and they said they were out of stock. A month later, they are still out of stock and not accepting my proof of purchase from Amazon to send another one. I've been on an online chat for close to an hour. I truly don't understand how a company this large can be out of stock for over a month",3.0 out of 5 stars
Tiffany Jones,"Reviewed in the United States on July 21, 2024",This is amazing and does measure air quality accurately. I tested it by blowing some smoke in the area and it picked it up quickly! Worth it.,5.0 out of 5 stars
barbara sundberg,"Reviewed in the United States on August 3, 2024",See above,5.0 out of 5 stars
Tanya wyatt,"Reviewed in the United States on August 2, 2024",Works great.,5.0 out of 5 stars
shopalot,"Reviewed in the United States on August 13, 2023","I was hesitant to purchase this, as it is very expensive and some of the reviews werent so great.
I own many Dyson products..about 15 vacuums over the years for myself and other family members, 3 airwraps in the family and now this fan/purifier. Dyson makes amazing products, although they are pricey! But they are the best!
This is no exception!!! Costco had another Dyson purifier/fan on sale and I was tempted to buy that one. But Amazon had this one which has the remote and wifi compatibility, plus I could get it next day. Amazons return policy is the best out there, and I figured if it was not worth the $$ paid, I would send it back.
This is NOT going back!!! I LOVE it!!
I have several Germ Guardian air purifiers around the house, as we suffer from allergies. They work ok.
I also have several tower fans which seem to work.
I am experiencing night sweats and hot flashes (yep) , which is the main reason I researched this product, and I can say it works great for both my allergies and heat.
My son was visiting who has AWFUL allergies and he was sneezing and taking Allegra while here. I got this fan and plugged it in while he was watching sports with my husband and he felt immediate relief. I then carried it upstairs at night for my bedroom and it also worked great for the night sweats and allergens.
Although I love the app feature with this particular model, the identical model without the remote/wifi is on sale for $150 less on another site, so I just ordered two more!! They are expensive but worth it.
LOVE LOVE LOVE",5.0 out of 5 stars
Morteza,"Reviewed in the United States on July 25, 2024",I don’t think it was meant to be used inside house,3.0 out of 5 stars
Freebird888,"Reviewed in the United States on May 18, 2024","I have several of these tall ""cool"" fans for breeze, sound, and air purifying. (I also have several of the hot/cool shorter fans, also 5 stars for me!). These are dependable and start working to clear the air quickly. This particular one I set up in a basement gym to clear the air and within hours the air quality was so clean and fresh. I pretty much keep them on 24/7. Filters do not seem to need changing very frequently. I even take the shorter hot/cool fans/ heaters on car trips for lake houses and hotel rooms. Love these!",5.0 out of 5 stars
weijing wang,"Reviewed in the United States on June 24, 2024",This is really modernize fan. I love this design. But it can’t make you to feel very stronger air. It’s better under wind power of lever 5. When over that the fan get more noise.,3.0 out of 5 stars
Daniel,"Reviewed in the United States on July 13, 2024",Highly recommend this product does what it says works very well at cooling the room,5.0 out of 5 stars
Christopher rittenberry jr,"Reviewed in the United States on July 16, 2024",Fantastic I can check my air quality at work.,5.0 out of 5 stars
Christie Gustave,"Reviewed in the United States on August 3, 2024",Works well the room feels lighter and the air is much lighter I live upstairs in our attic turned bedroom and it comes handy for very hot summers,5.0 out of 5 stars
Lauren Dunbar,"Reviewed in the United States on July 1, 2024",This is our second Dyson fan. We have this one in our living room. I like the sleek design and height. It really is unnoticeable on all summer for us.,5.0 out of 5 stars
Moriah Leech,"Reviewed in the United States on June 12, 2024","Quiet, efficient, and really makes a difference in the overall coolness of the room! We have this in our bedroom and it’s sooo much better than the fan we had before. We have cats and a dog who all sleep in our room so I like knowing the air is being circulated and purified!",5.0 out of 5 stars
Maureen OConnor,"Reviewed in the United States on April 23, 2024",I like the air to move a lot and it doesn't move a lot it looks gorgeous and I like that it filters the air but I just needed more air coming out of it and I find that all dysons are that way but they are nice looking if they could just make them especially at the highest speed really put out some serious air,3.0 out of 5 stars
Terry troni,"Reviewed in the United States on July 7, 2024",The product was easy to setup and use,5.0 out of 5 stars
Monte,"Reviewed in the United States on June 27, 2024",We bought this for the HEPA feature. We both have been waking up not have stuffed noses.,5.0 out of 5 stars
LMP,"Reviewed in the United States on November 19, 2023","I was in love with this thing. It has an incredible ability to detect pollutants quickly. For example, if I pull out a single alcohol wipe, it turns on high within seconds of detecting VOCs. The design is sleek and beautiful. It's easy to assemble. Love the remote control.
That said, after 4 months of use (3 active, since I was away and it was fully powered off for a month) the thing started making high-pitched whistling noises. I followed the directions on the website for troubleshooting. Unplugged. Cleaned the outside. Removed the filters. Put the filters back. Stopped the rotating function. After these actions, the problem resolves for approximately an hour, and then it returns to whistling. (It's a high-pitched whistling that makes me want to throw it out the window and put myself out of my misery.) I tried calling customer support but the wait time was over an hour, and the automated answering thing just keeps repeating the same promotional message over and over - there isn't an option for hold music or silence. (I figure their strategy is to drive people insane - I only lasted 15 minutes before hanging up.) I will try again another day, but it's still an unexpected time suck and hassle to have to deal with it.
Bottom line - this thing was my favorite purchase of the year for a while, but it functioned well for a FRACTION of the time that I expected for the price. Not worth the money.",2.0 out of 5 stars
Richard Woolf,"Reviewed in the United States on November 5, 2023","I like the idea of having the air filtered in my room. My wife has very bad allergies, so we are thinking this should help a lot. But w are also the type of people who always have a fan on us. But this fan is only good for short ranges. It has 10 speeds but anything over 6 sounds like a jet. But it requires it to be on 10 just to move the air more than 5 feet. And even then it’s maybe only reaching 6 - 7 feet. So I highly recommend this Dyson if you want to filter the air and have a light breeze. But if you need a real fan, you’d probably better get something else. You can definitely get a better, cheaper fan elsewhere.",3.0 out of 5 stars
yanic,"Reviewed in the United States on July 29, 2024",The fastest speed on this fan is 10 and it barely blows. This fan couldn't blow cool air in Antarctica. Definitely do not recommend. You can get way better for less. I love dyson products but this is not it trust me avoid at all costs. The only reason i gave it points was just for the look nothing else.,2.0 out of 5 stars
Happy Girl,"Reviewed in the United States on September 9, 2023","Very satisfied with this product. I don’t have to run my air conditioning units as much because the fan on the TP07 keeps me cool even though it is just a fan. The app is very useful. I have been using the fan daily (purchased 4 weeks ago) and the air quality in my home has improved. I use the fan at night on 10 and the noise level does not stop me from falling asleep. My home smells fresh & clean. The filter was easy to install. On the app, you can change the airflow direction, precisely point the fan in any direction. The remote has a magnet, so does the fan so you can store the remote on top of the blade. The unit is light and easy to move from one room to another. No regrets buying this product. Recommend.",5.0 out of 5 stars
AlexanderJacobs,"Reviewed in the United States on September 2, 2023","At first, I was a little concerned about spending $649 not including tax to get this however, being someone who suffers from asthma, and also having 44 animals in the room, air circulation, airflow as well as proper filtration is absolutely essential. I also live in California which deals with fires from time to time so it’s very important to have a high quality filter. One thing I want to state do not buy the cheap third-party filters for the system. They will not filter as you want only buy genuine OEM Dyson filters which you can purchase from their website. You cannot get official Dyson filters on Amazon, however this product exceeds absolutely everything I was looking for it even lets you know what type of substances it is filtering with its active air purification system. This is a easy way to take your filtration up a notch. Put your money where your breathing is, you won’t regret it .",5.0 out of 5 stars
john lavoie,"Reviewed in the United States on May 27, 2024","You can set you temp range an make it oscillate or stand still, find it uses half the energy as a standard A/C unit, an you can move it from room to room when needed",5.0 out of 5 stars
P Roy Brown,"Reviewed in the United States on August 28, 2023","I had seen this fan, or something like it, at the Dyson repair shop. It had a more powerful fan that moved a lot of air. Perhaps that is the difference between a air cleaner rather than just blowing air around? I use it in my home office and during the heat of the day - it's wonderful to have, especially this summer.",4.0 out of 5 stars
Ayla D,"Reviewed in the United States on May 23, 2024","As an air purifier I assume it's ok. as a FAN however, it's almost useless unless you are right in front of it. My rather cheap tall fan I got on here puts out more air on level 1 than this puts out on full blast... it's that bad. I want to love it, it's gorgeous and the display is nice, but for a fan, it's all but useless for me about 12' away.",2.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on April 21, 2024","I enjoy the fan, but not even after 10 days of purchase. My remote has stopped working and some thing I did not know about this series is you cannot control this Dyson without a remote. The app has no use for the TP 10 there are no other buttons except for the power button. To make matters worse, It is near impossible to find a replacement remote Unless you want to spend $60 and buy it off of some guy on eBay. Dyson themselves are out of stock and I genuinely do not want to waste more money buying a remote that says it works for TP09 and won’t be a compatible with mine because mines a TP10. So now I have to wait 20 days until my warranty through Amazon is assessable to request a new remote so now I have a fan/air purifier that stuck at two fan speed for probably over 30 days. So I’m at the point where I either have to return the whole thing to just get a new remote or have $300 just sitting in my room until my warranty is available. So if you’re thinking about getting this Tp10 You better hope for a good remote or just don’t purchase this fan and maybe possibly save for the ones that have app control.",1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on June 6, 2024","This moves some air around. It’s mostly a purifier. The cooling even at max doesn’t do much. Not good in a small room and not good in a big room. For the price it’s not helpful. A classic tower fan does a lot more and is cheaper. It just doesn’t look as cool but they actually cool so 🤷🏻‍♂️
An asthmatic blowing through a straw would’ve done more than this. Sitting next to an open fire might be better at cooling than this fan. The “cooling” aspect of this just is not cooling. I’m using this in a small bedroom that gets hot. The fan was placed near an open screen door to move some nice cool air into the bedroom. It did not do that part of its job successfully. Maybe in the loosest terms because it moved some air around. It did however catch pollen so it does that well. Not very loud and it has a wide oscillation. So I guess those are pluses. Be cautious due to its big price if you want a fan. Just buy a fan and an air purifier separately and they are probably better and cheaper.",1.0 out of 5 stars
Betty,"Reviewed in the United States on May 14, 2024",It was a gift. Purchased because there is no noise to this fan.,5.0 out of 5 stars
Brian,"Reviewed in the United States on May 24, 2024","The fan itelf is amazing. But more on that in a bit.
First, lets talk about how awful UPS is. They can't seem to deliver a package in good condition and that boggles the mind. I've attached a photo for reference.
Now I have to spend time contacting Amazon, they have to set up a pickup because I'm not driving across town to return this, I have to wait for a replacement- all a waste of my time. All because UPS can't deliver a box properly. If this were the first time, not a big deal, but this seems to happen with pretty much all of the deliveries from UPS.
Amazon- stop using UPS!!!
So, now for the fan. This order is actually for a second fan. I already have the same model and it is so good that I ordered a second fan. The first one (same model) I have had since May of 2023 and it has run pretty much constantly since I got it. It is fantastic. The fan is super quiet and the HEPA filter does a great job.
The price, however is pretty steep so I recommend waiting until it goes on sale.",1.0 out of 5 stars
Conor U,"Reviewed in the United States on July 18, 2024","Cheep feel, after a week the fan has a squeal and is not powerful at all.",2.0 out of 5 stars
falisha may,"Reviewed in the United States on May 15, 2024",A little bit expensive but worth every penny in my opinion!,5.0 out of 5 stars
Snowflake,"Reviewed in the United States on October 3, 2023","Receive the machine without instructions, and without remote control. It was refurbished however, it should have the remote control no matter what.
Had to return items because there’s no way to control the functions without the tool the remote control. Ordered a different item after I read many of the reviews, it appears there’s bad customer service. I love Dyson however, it seems it’s not what it used to be. Have you had Tyson for over 20 years",3.0 out of 5 stars
Vincent Mikulski,"Reviewed in the United States on May 6, 2024",The Dyson tp10 air works perfectly as advertised! I trust Dyson!,5.0 out of 5 stars
Elizabeth Smith,"Reviewed in the United States on April 25, 2024","Great value- the most quiet fan I have owned- excellent quality-
Would/will purchase again",5.0 out of 5 stars
Lisa B,"Reviewed in the United States on April 16, 2024",So far only had it one day but It has made a huge difference in the air quality,5.0 out of 5 stars
aiden,"Reviewed in the United States on July 2, 2024",The wind speed is too slow. Average experience,2.0 out of 5 stars
Joshua,"Reviewed in the United States on September 13, 2023","I follow the guidelines on placement and keeping windows closed... But at max power, the air flow doesn't feel as powerful as fans that are a fifth the cost. Wireless remote and the mobile control app are super useful.
If you're looking to cool off, just buy a mini A/C unit. This won't help much.",3.0 out of 5 stars
S.B.,"Reviewed in the United States on March 8, 2024","One may think buying a seven hundred dollar Dyson air purifier / fan means you are paying for a high end appliance with customer service and support to match. NOPE. Think again.
Out of the box the fan began emitting a high pitch whine which rendered use impossible to tolerate. . Sure it looks cool, but there is a known issue with these motors whining. (look it up). Calling Dyson customer service was a joke which resulted in an hour on the phone with overseas tech support where they play dumb to the very well documented ""motor whine"" issue and offered nothing other than ""take it in for warranty service"". What? it's ONE DAY OLD.. You want me to drive an hour away to the service center and wait weeks for a repair on a brand new unit? Needless to say, it was boxed up and returned to Amazon who received the return 14 days ago and still have NOT issued refund. Disappointed by both Dyson and Amazon. Do not recommend.",1.0 out of 5 stars
Todd,"Reviewed in the United States on October 3, 2023","I really like Dyson products and finally decided to buy the fan. While it is relatively quiet at the highest fan settings, it does nothing to cool the air and doesn’t have as strong an airflow as I hoped. I’m keeping the fan but was really hoping for more.",3.0 out of 5 stars
Easton & Maddy,"Reviewed in the United States on August 26, 2024","We have had this fan for a little bit more than a month and are 4 days past the window to return. This is a brand new fan and it just completely stopped working? I have taken it apart, reset all the settings, and followed every step to fix it and still nothing. For the amount we spent on this fan i am very disappointed…",1.0 out of 5 stars
The BEST ever!Cup size a little bigger than I thought but everything else fits perfectly!!!,"Reviewed in the United States on January 5, 2024","Can feel and smell the difference!
When I cook my small house usually smells food for the entire day but with my Dyson on jus count the minutes to get rid off",5.0 out of 5 stars
Luis Guerrero,"Reviewed in the United States on July 26, 2024","My expectations were high, as the price point.
This may be an excellent air purifier but I was looking for a fan tower.
It’s relatively loud, but it barely blow air on the highest level.
Such a disappointment, not even the smart features make it good.
Also the construction feels cheap, squeezing plastic everywhere, no weight, no sturdiness.
For this price I was expecting excellence and I didn’t even get an ok product, very mediocre.
Avoid if looking to cool a room.",1.0 out of 5 stars
Isabel Keith,"Reviewed in the United States on July 11, 2024","I bought this fan and figured that I would splurge on a good fan. When it came in I set it up in the bedroom and it’s like we didn’t even have a fan on… not only did it not push air out in far from the fan itself, but the air was very warm as well.
I know a lot of people have this fan so maybe I got a dud?? Idk just wanted to share my experience :)",1.0 out of 5 stars
SS,"Reviewed in the United States on May 31, 2024","I received no instructions with this product. The app did not work the 1st time thru. It could not locate my new machine (bluetooth). I had to enter the serial number, date of purchase, my precise location, and email to even get started. I found instructions for setting the machine up and running it, on the app, only after getting the app to work. Apparently, you are expected to fumble around, using a trial and error technique on your own. I'm a big Dyson fan, but the lack of instructions sucks. Boo and shame on you, Dyson. You can do better.",1.0 out of 5 stars
Russell,"Reviewed in the United States on August 1, 2024",I’ve wanted to purchase a Dyson fan for years and hadn’t because of the price. I finally spent the money and now it’s the biggest waste of money I’ve ever spent. My bad for thinking it was a fan but it’s labeled as a purifier. It’s at the end of our bed and we can barely feel it.,1.0 out of 5 stars
Elias Wilkinson,"Reviewed in the United States on July 21, 2023","The product filters well and Dan is great as well. However, after about four hours of usage, it begans to softly squeak. Turning it off for awhile does fix it. But for the money, it shouldn’t have squeaking bearings.",3.0 out of 5 stars
Valerie Gomez,"Reviewed in the United States on January 19, 2024",Never been so comfy snuggling my blanket while this helped turn my bedroom into an icebox.,5.0 out of 5 stars
thelakeviewatbearlake,"Reviewed in the United States on June 21, 2024","Purchased this in August of 2023, by May of 2023 it stopped working. The remote was lost (our fault) as it is very tiny and it isn't very intuitive to use. We bought a $75.00 fan from Walmart that is much quieter (not a purifier though) and it was so cold we had to turn it off in the middle of the night, but not the Dyson. Great disappointment as we normally love Dyson products. Definitely would not recommend.",1.0 out of 5 stars
Molly,"Reviewed in the United States on July 11, 2024","Does not cool, can't register the product due to incorrect serial number, although that is on package, barely moves air, no confirmation on the accuracy of the air quality. It's a gimmick. Go to a retailer and you can purchase much better products for a lot less.",1.0 out of 5 stars
Alex Vidor,"Reviewed in the United States on July 7, 2023","So, this is not a fan. This is an air filter. The fan on top is shockingly weak and surprisingly loud. Honestly, to feel this thing blow air from six feet away I need to crank it all the way to 10, at which point the sound is no quieter than your classic box window fan, but in a higher, more annoying pitch. You can tell Dyson makes vacuums, because this sounds like one, and moves about as much air.
If you want something to cool you off, pick something else.",2.0 out of 5 stars
Marie Pasierb,"Reviewed in the United States on July 10, 2024","Not sure why ""cool"" is in the title of this model. It doesn't cool at all. Does anyone find it cools....not sure if I just don't have it on the correct mode. No instruction manual came with this unit. Super disappointed.",1.0 out of 5 stars
Kelly Stamey,"Reviewed in the United States on August 19, 2024",I bought product a few weeks ago and it is already breaking and is not working and was a waste of money,1.0 out of 5 stars
Mujtaba Mujeeb,"Reviewed in the United States on June 15, 2023","Play Video
I bought this thinking I’m getting Apple like product. Meaning, nothing but the best one that is out there. For $500+ I expect this to be running perfectly. Not even a month and it started making coil whine and loud whistling sound on level 3. Now let me say this, I want to keep this product but the value to performance sucks. On Reddit ppl say this noise comes and goes and one person had to go through multiple replacements and this is my major fear. Being stuck with that kind of experience after one month refund window closes. That is why this thing is getting returned.
I am giving this one star because for $500+ I want this thing to be perfect and it is not.
TLTR: $500+ purifier that started making weird coil and whistling sounds and fan too loud on high levels.",1.0 out of 5 stars
Rachel C,"Reviewed in the United States on April 8, 2024","I have tried many different types of fan models and have never had success finding a quiet option for sleeping resulting in fans that click, whirls or has a clunky motor. I finally decided to stop spending a bit here and there and invest in a pricey Dyson with an air purifier. Unfortunately the Dyson makes a very high pitched squealing noise that pierces the quiet nights and wakes me up. The noise is so loud that it is not usable. I have followed the troubleshooting steps the manufacturer recommended (on my brand new fan). Very disappointing on such an expensive item.",1.0 out of 5 stars
Akakak,"Reviewed in the United States on July 30, 2023","Good fan. I like how i can connect it to my phone and use alexa. I like that it has air purifier. A little expensive for a fan, but does what it says",5.0 out of 5 stars
Catruchka,"Reviewed in the United States on November 14, 2023","🌬️fairly quiet
🌬️efficient
🌬️constantly cleans
🌬️sturdy
🌬️refreshes
🌬️mobile",5.0 out of 5 stars
nfrank3471,"Reviewed in the United States on September 3, 2024",Mine came without the remote. Called dyson and they dont have any. Beware.,1.0 out of 5 stars
Mike thatcher,"Reviewed in the United States on May 15, 2024",This was a very disappointing purchase it dose not come with a remote you would think it should for the price . You have to use your phone and most of the time it still won’t connect I don’t think it does anything more than blow a little air and for its size and price I expected much more. Overall I would say don’t buy this product,1.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on August 18, 2024","Very loud , barely any air circulation or cooling
Better off with $100 fan they make less noise",1.0 out of 5 stars
Tom,"Reviewed in the United States on July 28, 2024","Amazon is getting worse every year. This was literally delivered in a trash bag. No longer making big purchases here. Purchased new, from Amazon.",1.0 out of 5 stars
Kathleen LeBlanc,"Reviewed in the United States on July 10, 2024","The output of air from this fan is minimal, even in full blast. The price isn’t worth the product. If you want a fan that gives off air, buy something else.",1.0 out of 5 stars
Eureka,"Reviewed in the United States on September 14, 2023","I liked this machine and I really like the Dyson app, making maneuvering this purifier very easy to use form anywhere. For the first month it worked great! When I cook fish or sear steak, this purifier went into overdrive. But the pat few days I cooked fish and it gets very smokey in the kitchen, on auto mode, it no longer seemed to sense the smoke because the machine didnt adjust. I opened the app and the temp in my house was listed as 32 degrees? (I live in Charleston so...nope). The air quality was Good even though I was surrounded by smoke from cooking---all of this just started in the past few days. Unplugged, plugged in in. removed machine from the app, added it back, so not sure what happened in a matter of days, but back it goes.",1.0 out of 5 stars
daryl hallam,"Reviewed in the United States on May 31, 2024",Took it out of the box and it didn’t work. Contacted Dyson support and they couldn’t get it to work. Their solution is me hand carrying it to a UPS store and waiting two weeks for a new one. Terrible.,1.0 out of 5 stars
Leslie,"Reviewed in the United States on August 29, 2023",This really cleaned the air in my bedroom. Never slept better,5.0 out of 5 stars
Louis,"Reviewed in the United States on September 5, 2023",Amazing product. Easy to connect to Alexa. Works perfectly,5.0 out of 5 stars
CARYN CRANCER,"Reviewed in the United States on July 9, 2024",The filters were unwrapped and already in the fan so this tells me that it is a return.,1.0 out of 5 stars
Jim F. Fallon,"Reviewed in the United States on July 19, 2023","I have been using Dyson products for years. Their fans are amazing, strong and quiet! Love",5.0 out of 5 stars
Scott,"Reviewed in the United States on April 9, 2024","Worst money ever wasted on a product. I bought this item from Amazon in the USA, guess what??? It was to be sold in Canada and not here. If Dyson reads these reviews, here is the serial number KTU-CA-PHA3320A . I contacted Dyson support in the US and they told me 'call Canada"".",1.0 out of 5 stars
Pauline,"Reviewed in the United States on May 22, 2024","I bought it, but I received a fake fan, it is obviously not Dyson product!!",1.0 out of 5 stars
Chris,"Reviewed in the United States on December 2, 2023",Doesn’t work properly .. does not oscillate ..upon inspecting the interior part around the filters looks scratched up so I don’t think it’s actually brand new .. if it was not almost 600 dollars then ok but not paying full price fir a faulty item thst needs repair .. and no there was no tape on bottom that kept it from oscillating,1.0 out of 5 stars
Herbert Steve,"Reviewed in the United States on May 22, 2024",Entirely too expensive. Value for the money did not not meet my expectations,1.0 out of 5 stars
Paul Jacob,"Reviewed in the United States on December 12, 2023","I recently bought a Dyson air purifier fan, but it has developed a whistling sound. Despite replacing the filters, the noise persists, which is quite bothersome, especially considering the high cost of the fan. The whistling continues even when the filters are removed. Based on my experience, I wouldn't recommend this product. It might be better to opt for a simpler, more affordable option.",1.0 out of 5 stars
victor will,"Reviewed in the United States on May 14, 2024",Product arrived damaged and dusty. Not sure if this is a new fan,1.0 out of 5 stars
J. Pherigo,"Reviewed in the United States on December 28, 2023",Had an older model of this that we loved and decided to get this one based on how much we liked the old one. Got this one in and it doesn’t connect to the app. How does a $500 fan not connect to the app?,1.0 out of 5 stars
