Profile Name,Date,Data,Star
Smart Shopper,"Reviewed in the United States on September 4, 2024",I can't believe how much water it pulls out of the air. It always felt damp. But now it's great and the oder from all the moisture is gone. Had to empty it twice in no time. Now it's just every now and then. I absolutely love this machine. 😀 I just can't say enough about how happy I am with it. My daughter is getting one now. It's pretty heavy but it's on rollers. Tried it in our RV and was so shocked how much we got out of there also. NO I DIDN'T GET A DISCOUNT OR ANYTHING FROM GOVEE. I PAID THE PRICE YOU SEE. 🤑,5.0 out of 5 stars
Michael Elizalde,"Reviewed in the United States on August 30, 2024",We bought a dehumidifier Wayker 120 pint because we wanted one large unit. The 120 only worked outside the specs (over 95 degrees) with no app. That unit did only 86 pints. This unit was actually larger and gives the span based upon the temperature. No false or misleading advertisement. This unit cost less. We bought a second unit and the app works perfectly via blue tooth. We do not run dual freq on internet just the 5. Recommend this unit. We live on the ocean and have high humidity in summer and need the dehumidification were we enclosed with storage and garages our stilt house.,5.0 out of 5 stars
Tempting Reviews,"Reviewed in the United States on August 21, 2024","EDIT: With the Pelonis' help the Govee can now get down to 46-47. The problem is it has to go through a defrost cycle at points, which means it won't be running, and if your basement gets humid in seconds, you're toast. There's also an over heat shutoff (which the Pelonis doesn't need because it exhausts the hot air as it runs, which contributes to its efficiency).
Bottom line, I would STRONGLY recommend not relying on this alone. It's not strong enough to handle humid situations alone and even if it manages, the overheat and defrost cycles will cause it to fall right back behind.
The sellers left behind a Pelonis dehumidifier (not properly connected). I got it fully running, and it has been able to maintain 45-50 relative humidity fairly well without going to the high setting. I'm of the opinion that the hot air it blows is the key to its performance.
I wanted to try the GoveeLife for the ability to monitor and adjust without having to go downstairs, and I already have a bunch of Govee devices.
The GoveeLife looks nice, but struggled to get the humidity down from 60 to 50 even on the max or Auto settings, hovering instead around the 54-56 range. We're in cold season; and the dew point is quite a bit higher than usual, but I was surprised to see it struggle given the basement is not that large. Online sources indicate that the in-built hygrometer may not be calibrated properly, and may be misreading the humidity; in my experience it's not too far off from the Pelonis, so I don't believe it to be a calibration issue. I think it's relying too much on just regular air movement and not heating of the air in conjuction with air movement.
For now, I have the Pelonis in an opposing corner set to a lower level to try and help the GoveeLife get caught up at least. As I type this, it's down to 52 -53 and slowly dropping; so I strongly question the 4500 sq ft claims (the Pelonis is about 15 feet away and running on the lowest setting).",3.0 out of 5 stars
Linda,"Reviewed in the United States on August 31, 2024","I have purchased several dehumidifiers in my life. This was my second app controlled one. This has to be the best dehumidifier for both dryinging and the app... far exceeding my GE app controlled dehumidifiers. It has been operating for months in a very damp area and has been doing very well! Its the frst time this area has been dry in years! Plus, I updated my wireless system and it was the easiest device to update to the new wireless system! I highly recommend.",5.0 out of 5 stars
Reed,"Reviewed in the United States on August 20, 2024","Have a large bedroom with u shaped bath and I like it cool. So having a split unit that’s oversized for the sqft and needed a dehumidifier, tried a couple before getting this one and it really does a great job. The WiFi makes it wonderful and because of the hose attachment not having to empty it everyday is the bomb!! It isn’t the most quit and does blow warm air but considering the size of room and the humidity it’s removing there is no complaint here. I have a nice A/C so it isn’t causing a problem. So far I’m very happy with this unit. Thx Govee",4.0 out of 5 stars
Rick Moore,"Reviewed in the United States on August 18, 2024","I don't really have much to say on the specs, you can read that for yourself. I purchased for our split-level and this thing is pulling 2 gallons overnight. I get a warning on my phone when it's full, which is convenient because I don't have the option to run a hose from where it sits. Will probably use it mostly during the summer months. But it does its job and does it well. I will admit that the machine did give off a smell which seemed to dissipate after about 3-4 days of use. I looked it up and that seems to be normal. I have a lot of Govee light products and they never seem to disappoint so good job.",5.0 out of 5 stars
James B.,"Reviewed in the United States on August 27, 2024","I needed a new dehumidifier and came across this one. Well let me tell you it is in my basement and it really does the job. You can set this to a humidity % and it will shut off and go on automatically. Yo7 can control it from anyplace with your phone app. If you have a drain it can be hooked up for continuous drain, nice option. It has other modes like dry to dry clothes I guess. Basically if you want to have a very good unit look no further, it also works with Alexa.",5.0 out of 5 stars
Conor,"Reviewed in the United States on September 1, 2024",I have a coastal storage room in my garage and in no joke 20 minutes this incredible device brought humidity down from 73% to 51%. Temp in the room went up but assuming that’s part of the impact of removing the humidity. Love this thing. Easiest setup ever with the app and paired with the hygrometers from Govee immediately.,5.0 out of 5 stars
Scruffy,"Reviewed in the United States on August 3, 2024","Got this dehumidifier for an almost 100 year old house that has a not great 30 year old AC unit. The AC can't get below about 72-75 degrees on an 80+ degree day, and also can't get house below humidity of 62-64 percent, per a Google Nest ""smart"" thermostat. Not good, and is above the ""safe"" levels for mold, etc. Enter this device. We set it up in the basement and routed the included hose to the same drain the AC uses. This machine has dropped the entire house's humidity by 10% in a week. It now hovers around 52%. Although the temperature has remained the same, it feels much cooler due to the lowered humidity. Good unit for the price and efficiency. Would buy again!",5.0 out of 5 stars
Shannon,"Reviewed in the United States on May 25, 2024",I first bought a dehumidifier for a basement because it was crazy damp and we had a serious mold issue but it was only a half gallon tank. I decided to fork over the money to get this one because we needed a larger tank because we had to empty the other one at least twice a day because it would automatically shut off so who knows if we would have had to empty it even more. This one gives you the option to either use the draining hose or the tank Within the dehumidifier itself and we needed this larger tank because we just did not have an adequate place to drain it to take care of the damp issue in our basement. I love this dehumidifier because it is so easy to empty the tank we really struggled putting the smaller tank in the other dehumidifier and I can do this one with ease. The other feature I really like is that it has a little handle to pick it up once you slide it out from the bottom and it is very secure and takes about 60 seconds to slide it out of there dump it and slide it back in and keep it running! As far as noise it sounds like a fan running so it isn't terribly Loud by any means and it works so incredibly well that I would purchase this again and highly recommend it. Right now we've only had it about 1 week and we know we have a serious moisture issue and it is taking to gallons of water out in a 24-hour period and we can tell a seriously huge difference. It's easy to set up has a decently long cord and I like that it is on Wheels so we can move it around with ease. Highly recommend if you have moisture issues in your basement. It is worth the higher cost for the work output!,5.0 out of 5 stars
Customer 146735,"Reviewed in the United States on August 26, 2024","The dehumidifier unit works pretty well. I have been able to get 1,000 square feet down to 42% even when outside is over 90%. I did have some issues with the product. First, this uses the new refrigerant, the one which could potentially explode in your house should it leak. There was no warning on the product page that it uses the new refrigerant, I purchased the unit this year because I thought it was using the old refrigerant which isn't flammable. Second, the hose which was included was too small a diameter. There is a nozzle for a garden hose attachment which is better than a simple hose as the garden hose can be tightened and won't be easily pulled out. Finally, the app which controls the unit is a general ""Govee"" app, designed to work with a lot of Govee products. As such it requires a lot more permissions than an IOT app should have. Such as exact location, which just should never be required for any application that isn't navigation related. Perhaps it might be required for other products, but I'm not using those products so it should be allowed to be shutoff. Also, located nearby devices. This device is wifi only, not bluetooth. It should not require this permission on an ongoing basis. Unless you want to discover other nearby devices in my home, which again, shouldn't be required for this specific product. This seems to be typical of all Chinese company apps, poorly written for privacy.",3.0 out of 5 stars
Susan B,"Reviewed in the United States on August 7, 2024",This dehumidifier exceeded my expectations the first day! Paired it with one of my Govee thermo-hygrometers and it dropped humidity from 48% to 35% within 8 hours. The 2 gallon tank was only half full and it was super easy to empty. This morning I moved the dehumidifer and paired it with a different thermo-hygrometer and it dropped humidity to my set point within hours. I’m waiting for the bucket indicator to light up to ensure the unit automatically shuts down. I have no doubt this was a very wise purchase to control our basement humidity level.,5.0 out of 5 stars
FW Hoffman,"Reviewed in the United States on July 9, 2024","I’ve waited a few months to write this review to see how well the Govee humidifier works in hot summer months. So far it’s great. I bought after much research to replace my piece of crap Frigidaire that worked one season and since they only have a year warranty refused any help when it stopped working only 1 week past the warranty expiration. Okay, so now that you know never to buy Frigidaire, let’s review Govee. I must say I was swayed by the Amazon coupon reducing the price but I also liked the Wi-Fi feature to monitor humidity and even change the humidity setting remotely. I love that feature. The Govee app also provides a chart graph to view humidity levels over time. I can also turn it on and off through the remote and link it to Google Home. Overall, it’s controlling humidity in my basement quite efficiently. I can’t speak to emptying the water tank since I have mine hooked up directly to a drain. I can only hope the Govee lasts many years.",5.0 out of 5 stars
ewigz,"Reviewed in the United States on August 21, 2024",The item arrived in good condition and FAST! It's currently in it's 24 hour wait mode since it was shipped sideways. I have never experienced an issue with Govee products so I am going with it! I am sure it will be fine once it settles from shipping. Can't WAIT to fire this up! Will change the review if I run into issues! :),5.0 out of 5 stars
Lincoln Berry III,"Reviewed in the United States on July 11, 2024","The first unit I bought would not power on, so I contacted Govee customer support. They instructed me to take a video to verify that the unit wasn't working, which I did. Within days, I had a BRAND NEW REPLACEMENT UNIT and didn't even have to return ship the one that was broken!
Once I had the new unit, I was blown away by its performance. For additional context in my personal use case: I have a portable hot tub in my studio apartment, and I was concerned that the dehumidifier wouldn't be enough to handle the excess moisture it would create. But once I fired-up the unit, it far exceeded my expectations.
Lastly, I am loving how this smart device integrates with my smart home ecosystem as well as the other Govee lights and appliances through their mobile app. The only small nitpick is that the unit scuffs easily so set it where there is little or no foot traffic.",5.0 out of 5 stars
Caracalmom,"Reviewed in the United States on August 5, 2024","CONS
- The bucket. WHY do they make them so hard to clean? Really, would it be that hard to engineer the bucket (aka 'water reservoir') with a lid that wasn't so dang hard to get off?
PROS
- Not particularly noisy, it just sounds like a fan in the next room.
- Easy to use.
SILLY FEATURES
- Smart phone connectivity. Really? What's next, my shorts complaining when THEY need to be emptied? Wait, scratch that, I'm not THAT old... yet.",5.0 out of 5 stars
Dave,"Reviewed in the United States on August 23, 2024","It’s big. For me, that’s good. It pulls a ton of water. It filled a five gallon bucket overnight in a damp basement. It overflowed into my sump pit so not sure how much it actually pulled.
This beast lives in an out of state airbnb rental so I wanted something I could control remotely and it checks that box. Been running six weeks and perfect performance so far.
My only complaint is the app is limiting in a few ways. You can run lo/med/hi or auto. Auto sets a setPoint and maintains the humidity. Low/med/hi just runs with no setPoint. So if I want to keep it on low fan and target 45%, I can’t. I Can keep fan low and it will do whatever it does forever on low (which may be much drier than 45% or it May never dry to 45%). But if I target 45% on automatic, it may ramp the fan to high or medium or low as needed. High fan disturbs the people on the first floor as it’s LOUD and the basement ceiling is not insulated.
So it works , but the interface isn’t quite what I wanted. Seems a bit of an oversight to not be able to lock it on low fan and shut it off at a target RH%.",3.0 out of 5 stars
Michael Carlstrom,"Reviewed in the United States on August 2, 2024",It's considerably louder than I was expecting. I can hear it running in my basement from the entire first floor. We will see how long it lasts. My basement was over 80% humidity and this is capable of holding it at 40% from what I can tell it runs about a 75% duty cycle to maintain 40% humidity.,4.0 out of 5 stars
Kumar Home,"Reviewed in the United States on June 17, 2024","The Govee Smart Dehumidifier has been a solid addition to our house. Placed in the basement it easily covers over 4000 sq. ft. well. It efficiently keeps the area comfortable without the air feeling too dry or too humid maintaining in a very comfortable range set in the app which auto adjusted based on the current temperature for max comfort. The smart features are incredibly useful; controlling it remotely via the app has been a breeze, and pairing it with Google Home App adds a touch of unparalled convenience. The auto humidity control is reliable, and the app notifications for a full water tank are a nice touch. The 2-gallon bucket is easy to manage, but the included drain hose is a lifesaver for continuous draining. It’s energy-efficient too, with the 2023 Energy Star certification ensuring lower electricity bills. The only minor downside is the somewhat smaller hose length though this can be replaced easily if needed and is a monior inconvience. The performance more than makes up for it. Overall, it's a dependable unit that does its job amazingly well reliably, especially given the price it's a no brainer in an otherwise bare bone functioning humidifier market for sure. This is a top tier product in the competition space.",5.0 out of 5 stars
Christopher L. Owen,"Reviewed in the United States on July 31, 2024","We live in the SW corner of Georgia USA where humidity in the summer is quite high. The humidity in the house is historically very close to the outside humidity in the summer, despite whole-house air conditioning. I started the humidifier about a week ago and have had to empty it half a dozen times per day. Now the humidity in the house is about 15% lower than the outside now.
I have satisfactory prior experience with Govee products. So far, we are very satisfied with our purchase.",5.0 out of 5 stars
John R. Lloyd,"Reviewed in the United States on August 8, 2024",I liked the large water reservoir that doesn't need to be emptied as often. A little on the noisy side but does the job very well.,4.0 out of 5 stars
Chung Chang,"Reviewed in the United States on June 28, 2024","3 months with no issues. App works 100% stable and connects every time. Bonus -- can adjust humidity by 1% increments in app. Humidifier control panel only allows 5% increment adjustments. App can set multiple schedules at different humidity on Auto. I set it to low 40% on Auto and it cycles on/off all day as follows: compressor + high fan -> compressor + low fan -> no compressor + low fan -> off. Only con is loud fan as most commented, but it dehumidifies really well. Keeps whole house in mid-40% humidity here in humid southeast Texas summer. Fan noise is smooth, not annoying. At night running in ensuite bathroom, fan sounds more like rain outside and doesn't wake me up. Probably can't sleep if setup in same room. Drains directly into bath tub with hose. Bucket remains bone dry so would never grow mold or mildew. Pretty much zero maintenance except for app's occasional reminder to clean filter.",5.0 out of 5 stars
Frank D. Janzow,"Reviewed in the United States on August 16, 2024",We had significant basement problems with must smell coming upstairs. I plugged this dehumidifier in and in one day it took care of it. I like the 2 gal bucket!,5.0 out of 5 stars
Frank Butera,"Reviewed in the United States on August 10, 2024",This dehumidifier is truly a five star. I use this in my basement. It works so well I ordered a second one because I get water in the basement time to time.Very happy with this new one. Highly recommended,5.0 out of 5 stars
Bonnie Rathel,"Reviewed in the United States on August 24, 2024",Works great! Amazing the amount of moisture it pulls out of the air. Love the auto shut off when full.,5.0 out of 5 stars
McKenzie Blau,"Reviewed in the United States on June 30, 2024","Works great for our basement, has helped us keep the humidity down and now we use our ac less. I love that you can control it from your phone, you can lock the screen and it reads the humidity levels in the room. This dehumidifier has everything I was looking for. People say it's loud but to me it's not. Just sounds like a fan on high.",4.0 out of 5 stars
Blake Thompson,"Reviewed in the United States on July 24, 2024","There are some nasty review about this product failing after a few months. I have only had mine for 2 weeks, but it has done amazing in that time. It is pulling multiple gallons of water out of my basement every day. The humidity difference in my house is night and day. As long as this product keeps working in the long term, I’d say it is well worth it!",5.0 out of 5 stars
Micah,"Reviewed in the United States on July 26, 2024","Just got the dehumidifier and is already quite impressed with the performance. This was purchased for my basement as it usually hovers around 60% humidity which is high enough to be an issue with mold growing. Hoping that this will be a good solution long term, or at least for the next few years to tackle my humidity issues.",5.0 out of 5 stars
Ray Ray,"Reviewed in the United States on July 10, 2024","This is my third dehumidifier and first from Govee and the Govee dehumidifier is a lot better than the other two units from other brands. The Honeywell one lasted a long time and another brand (starts with a M) lasted only a year. First, the positives: it works well, the controls are intuitive and it is very easy to operate and drain. I would give it 5 stars but I have two concerning issues after using it for 2-3 weeks now. One is that the unit feels a lot warmer than my previous dehumidifiers after a few hours of continuous runtime. The temperature varies but there been times where it feels a little too hot and I would stop it and let it rest for a bit. The unit is in my basement so it is very cool down there in the summer so I docked a star for that. It can't be good for the lifespan of the machine if it continues to run so warm. Then for the life of me, I can't find the connector plug for the hose. Either it was not packed in the box originally or it may have fallen off when I was unpacking the machine. I can't find the plug so I can't use it with the hose that was provided for draining. Not sure if I can buy the connector separately as I do want to use the hose draining eventually.",3.0 out of 5 stars
Eric,"Reviewed in the United States on August 1, 2024",Bought this dehumidifier to replace an older Frigidaire model that stopped working. Setup was easy and it seems to be working well in the basement. Usine the auto mode to keep the humidity level comfortable. The app works great to monitor and make adjustments.,5.0 out of 5 stars
Kevin Stewart,"Reviewed in the United States on August 13, 2024",Govee has truly amazing products. This thing works great and has tons of features. I love being able to control it through the app.,5.0 out of 5 stars
Mister Bee,"Reviewed in the United States on July 31, 2024","Other than minor difficulty in bluetooth connection, the unit has been performing admirably. Time will tell as to whether or not it remains reliable, which is a concern after reading a number of reviews that noted customer support experiences have been less than acceptable.",5.0 out of 5 stars
Tucker,"Reviewed in the United States on July 5, 2024","Hey all, first review ever on Amazon. My wife and I moved into a home with a fieldstone basement, so I wanted to get a great humidifier to battle constant moisture in the basement.
Not only does this have a very consistently working drain that drains into any sump/basin, but the dehumidifier has an app where you can see the humidity levels 24/7, wherever you are! You can set the desired humidity value on the dehumidifier and it does the rest. I am very pleased with this product and would highly recommend it to anyone looking for a dehumidifier.
-Tucker",5.0 out of 5 stars
James Crocker,"Reviewed in the United States on August 20, 2024",this thing has dramatically lowered the humidity in our home,5.0 out of 5 stars
Aubrie,"Reviewed in the United States on August 2, 2024","We used this to take moisture out of a storage unit. It was surprising how much water was in the tray. Works great, just remember to dump the tray after a while.",5.0 out of 5 stars
Deniz,"Reviewed in the United States on March 11, 2024","I recently purchased the GoveeLife Smart Dehumidifier for my basement, and I must say, it's been extremely effective in removing moisture from the air. It covers the advertised 4,500 sq.ft area efficiently, making the space more comfortable and free from dampness. The auto humidity control feature is fantastic, and being Energy Star certified for efficiency is a definite plus.
However, there is one significant downside that I've encountered. When removing the water bucket to empty it, the unit continues to drip water, leading to spills inside the machine and on my floors. This requires additional cleanup with a towel each time, which is quite inconvenient and a bit disappointing given the overall quality of the dehumidifier.
Aside from this issue, the device performs remarkably well. The WiFi connectivity for remote control and the automatic moisture adjustment system are user-friendly and add a lot of conveniences. It's just unfortunate that the water bucket design undermines the dehumidifier's otherwise excellent performance.
Despite its flaw, I would still recommend this product for its primary function of dehumidifying, but with the caveat of the leak issue when emptying the bucket. Hopefully, this can be improved in future models.",4.0 out of 5 stars
Wil,"Reviewed in the United States on July 30, 2024","Have had this running for a while now- It simply works!
The app interface is good, Setting and automation are good and it dehumidifies as it should.
No complaints, Happy with the purchase.",5.0 out of 5 stars
