Profile Name,Date,Data,Star
DVDoptions,"5 months ago | Mar 17, 2024 6:37 PM",Great for keeping local area warm. Can't wait to see coolness during summer,Rated 5 out of 5 stars
MelissaB,"5 months ago | Mar 15, 2024 6:39 PM","Great, powerful fan and heater. I have been using it in my office and bedroom.",Rated 5 out of 5 stars
MariadelcamenL,"5 months ago | Mar 15, 2024 3:39 PM",Fast service good attendance. Clean service I like best buy,Rated 5 out of 5 stars
AmyP,"5 months ago | Mar 12, 2024 5:53 PM","Probably my most favorite product from Best Buy, use it everyday",Rated 5 out of 5 stars
MrPoke,"6 months ago | Mar 8, 2024 9:03 PM","Very pleased, wifi controls with auto/night mode. Very quiet yet sufficient.",Rated 5 out of 5 stars
NedL,"6 months ago | Mar 8, 2024 4:44 PM",Attractive looking/poorly designed purifier.  Consumer Reports rated it among the worst purifiers.,Rated 1 out of 5 stars
Alyssa,"6 months ago | Feb 29, 2024 10:02 AM",The air in our home is lighter and there is less dust around the house as well! It’s easy to use and the app has a lot of information.,Rated 5 out of 5 stars
keads,"6 months ago | Feb 25, 2024 9:35 AM","I really like this air purifier. I have this in the greatroom of our home which is only about 600sqft. It does a nice job cirulating air but I think its a bit underpowered. Our air quality is typicallly very good so it runs whisper quiet most of the time. My son is currelty sick so my wife sprayed lysol around the house this morning. When it picks up the lysol on the sensor, its registeres as VOC. Its been running on medium seed for about 3 hous and still has not been able to return the room to “good” air quality. My old purifier could handel the same task in about 30 minutes. While the Dyson definitely saves space and has better features, it definitely lacks in cleaning volume. I would recommend this for a small to medium size room. Maybe something less than 300sqft.",Rated 4 out of 5 stars
Addie,"6 months ago | Feb 24, 2024 11:03 AM","I ordered this dyson air purifier twice this morning. Best Buy automatically cancelled it both times. Called customer services and visited the store, but no one at Best Buy could figure out what happened. I am Total Tech member but couldn't place an order online or in store.",Rated 1 out of 5 stars
Best,"6 months ago | Feb 23, 2024 3:22 PM",Awesome heater-so easy to use.  Set the temp and let it run.  Easily heats our bedroom.,Rated 5 out of 5 stars
JordinW,"6 months ago | Feb 22, 2024 10:24 PM",I love the Dyson. The app is so convenient and easy to use. You can’t set temps for heat from the app only the remote for safety reasons. My friends dog got a hold of the remote and I have read Dyson has stopped making replacements. Pretty unfortunate given how much you pay for them.,Rated 4 out of 5 stars
Mark,"6 months ago | Feb 21, 2024 10:58 AM",We like to keep our house on the cooler side but need to keep our two little boys rooms warmer. These do a great job heating their rooms quickly. Easy setup as well!,Rated 5 out of 5 stars
Chitownkid,"6 months ago | Feb 17, 2024 3:01 PM",The heat function is capable of warming uo the whole room!,Rated 5 out of 5 stars
TexasTim,"6 months ago | Feb 11, 2024 8:28 AM","One room in my home struggles with keeping the temperature with the rest of my house. It's a large multi-purpose room attached to our family room, and the airflow could be better. In the winter, especially on those frigid days, my hands freeze as I use this space for office work. 

Enter the Dyson - Purifier Hot+Cool. I was amazed at how quickly it warmed this ample space the first time I plugged it in. Within an hour or so, the room temperature exceeded the rest of the house, although I had felt warmer almost immediately due to the stream of toasty air. 

The unit was easy to assemble and operate. It auto-senses and regulates temperature exceedingly well. It's relatively quiet, especially in low settings. While louder at high settings, it can move some air. The smart WiFi functions and the air quality monitoring are a treat. 

As for the air purifying function, I have a couple of dogs who generate copious amounts of fur and dander. We will see how the filtering function works over time, but nothing notable right away. The truth will be in the filters when it comes time to change them.

Appearance-wise, I chose the 7 versus the 10 because I wanted to avoid the funky gold color. I'm not a massive fan of white either; later, I learned that Dyson does offer it in black directly from Dyson. Best Buy does not provide alternative color options, but I wanted my Best Buy points. 

I wish it were controllable by HomeKit, but Dyson does not offer compatibility at this time. It also will not allow you to turn on the unit in heating mode from the app; this must be done on the unit or with the remote, citing some pesky safety language in the app.

It's a solid unit, and aside from a few quibbles with the smart features and the relatively high cost, I'd recommend it.",Rated 5 out of 5 stars
csupxx6,"6 months ago | Feb 10, 2024 11:23 PM",The product is very overpriced Quality is better than most air purifiers would recommend to someone that has money to spend.,Rated 2 out of 5 stars
Landguy,"7 months ago | Feb 10, 2024 12:03 PM","I have three of these in our home.  It is an older home that there are cold or hot areas depending on the time of year.  These work two fold, they provide cooling(fan)/heating and air purification. Works great!",Rated 5 out of 5 stars
RichardR,"7 months ago | Feb 9, 2024 4:56 PM",Excellent product. Great fan and heater.Keeps me warm in the cold mornings and cool in the afternoon here in Texas. I highly recommend this product to everyone friends and family.,Rated 5 out of 5 stars
CassondraJ,"7 months ago | Feb 9, 2024 4:05 PM","I love this product! When the weather was in the negative degrees this year it was a life saver, heated the room to the perfect temperature. It was never too hot while it was running and my husband can feel the difference in the air from the air purifying setting. Definitely worth the buy!",Rated 5 out of 5 stars
NancyB,"7 months ago | Feb 9, 2024 3:20 PM","Sleek and functional, heats and cools a room perfectly! Love it",Rated 5 out of 5 stars
MichaelF,"7 months ago | Feb 9, 2024 3:19 PM","awesome product.  Works as designed, heats the room quickly and easily.",Rated 5 out of 5 stars
Ozzz,"7 months ago | Feb 8, 2024 7:55 AM","Nice and it does the job, the apartment smells fresh.",Rated 5 out of 5 stars
FF23,"7 months ago | Feb 4, 2024 8:51 PM","Very quiet , efficient, auto temp is very accurate, app is convenient",Rated 5 out of 5 stars
batty,"7 months ago | Feb 3, 2024 6:17 PM",The best air filter or purifier I’ve ever had. Well worth the investment.,Rated 5 out of 5 stars
Jenn,"7 months ago | Feb 3, 2024 3:31 PM","Quite, clean, effective, absolutely love it!!! An unexpected benefit is how this unit adds just right amount of air to take crsip out of a cool environment...",Rated 5 out of 5 stars
Vizagoth,"7 months ago | Feb 2, 2024 5:03 PM",I really love my Dyson. I have the cooling tower which I love and being able to get one with heating is even better. I'm able to use it year around instead of just when it's hot outside. Great for air purifying both cold and hot.,Rated 5 out of 5 stars
Peaches,"7 months ago | Jan 28, 2024 10:46 AM","This is the second Dyson we bought from Best Buy, and its because we loved the quality and ease of purchasing the first!! The words Dyson and Best Buy alone should sell it to you simply due to the amazing quality that these name brands are backed up by. You can’t go wrong purchasing this item at their store, they never fail to deliver optimal price and quality, and I recommend it to anyone who’s looking for a brilliant air purifier, with temperature conditioning for both hot and cold seasons.",Rated 5 out of 5 stars
MosGreff,"7 months ago | Jan 27, 2024 1:06 AM",Definitely worth money spent caught it on sale it was a great deal. Already noticed a difference in the air quality in my place and it catches everything. Looking to purchase another one.,Rated 5 out of 5 stars
DanaS,"7 months ago | Jan 26, 2024 6:45 PM",Love how it heats my room up so fast or if ur hot and need the ac u can switch and I have no more allergies no more because it’s clean air,Rated 5 out of 5 stars
Diane,"7 months ago | Jan 26, 2024 3:29 PM",Heat or fan along with purifier. Works very well.  Quiet. Can use the app from my phone.,Rated 5 out of 5 stars
AndreaP,"7 months ago | Jan 26, 2024 3:28 PM","Excellent product , great service , I sleep better",Rated 5 out of 5 stars
KimberlyD,"7 months ago | Jan 23, 2024 9:34 PM","It’s definitely a splurge but what’s not to like - it’s aesthetic and has so many features!   
An app you can schedule, the remote that magnetizes to the top, an oscillation feature from 0-350°.   Hot and cold air, night time mode… I could go on!   
Our furnace went out recently(mid-winter and the heat that rose kept the 2nd floor warm too!",Rated 5 out of 5 stars
Alanthathug,"7 months ago | Jan 23, 2024 4:10 PM","Dude, the Dyson purifier is legit awesome! It's not just cleaning the air; it's doing it in style. The design is so slick, it fits right in with your vibe. Plus, it kicks out all the nasty stuff, making your place feel super fresh. Easy controls and smart features make this purifier the go-to for anyone who wants clean air without the fuss.",Rated 5 out of 5 stars
Belle,"7 months ago | Jan 22, 2024 5:42 PM","My son’s room is an addition without heat so I needed something reliable and safe. This fan provides both. The room can be extremely cold - sometimes 40 degrees as we don’t keep the fan on when not using the room. I turn the fan on heat, make it rotate, and it heats up the room to 70 degrees within 15-30 minutes.",Rated 5 out of 5 stars
Neto,"7 months ago | Jan 22, 2024 1:39 AM","I bought this product in anticipation for the cold front that hit North Texas around 01/14/2024. I read a few online reviews that didn't speak highly of the heating function, which actually caused to forgoe purchasing it previously. I decided to pull the trigger with the cold front, and it heats up a 250 sq. ft. room with ease. I would definitely recommend for anyone that's on the fence about the heating function.",Rated 5 out of 5 stars
MarneeC,"7 months ago | Jan 20, 2024 10:37 AM",I love my Air and Heat Dyson Air Purifier.. I sleep much better at night and wake up refreshed.,Rated 5 out of 5 stars
USAF,"7 months ago | Jan 19, 2024 9:47 PM",I love this heater/cold fan. I have it linked to my alexa and turns on and off when i want it to. Heats up room very quickly.,Rated 5 out of 5 stars
AaronK,"7 months ago | Jan 19, 2024 4:11 PM",A great product. The fan is smooth and it heats well and has a lot of great information on the display. Very pleased with it.,Rated 5 out of 5 stars
SethL,"7 months ago | Jan 19, 2024 3:39 PM","This Dyson does it all!
Cleans. Cools and heats!
Quiet as a mouse!",Rated 5 out of 5 stars
dagonzalez27,"7 months ago | Jan 18, 2024 1:11 PM","I never got my Dyson Purifier. I submit a claim and bestbuy said it was delivered. Who leave such an expensive item in front of door with no signature required. 
I still had to pay for it in my credit card. -.-",Rated 1 out of 5 stars
Boa50,"7 months ago | Jan 15, 2024 3:13 PM",Heats my 500 sq ft bedroom good. Sometimes the rotation stops and the thermostat is about 5 degrees off had to play with it to figure that out now it’s good,Rated 4 out of 5 stars
JosueH,"7 months ago | Jan 14, 2024 11:14 PM",All good for a bedroom so quiet any complaints so far,Rated 4 out of 5 stars
Anonymous,"7 months ago | Jan 14, 2024 10:20 PM",Really enjoy this gan. Quite barely know its on. Heats well. The price was great,Rated 5 out of 5 stars
MohammedM,"7 months ago | Jan 13, 2024 8:05 PM","I love this device , freash air inside my room …..",Rated 5 out of 5 stars
GoodFellaBeau,"7 months ago | Jan 13, 2024 12:27 PM",Love my HP07! It warms up my living room and keeps it comfortable. Very quiet.,Rated 5 out of 5 stars
Jody,"7 months ago | Jan 12, 2024 5:28 PM","Didnt really need it, but spouse has allergies. Couldnt plug the vacuum and this at same time the lights would go out. At least in the same room. Does an efficient job heating up room",Rated 5 out of 5 stars
CodyM,"7 months ago | Jan 12, 2024 3:58 PM",It has been a very great product to own and love the features on the fan/heater. The heat off of it is just right for my bedroom.,Rated 5 out of 5 stars
Fernando,"7 months ago | Jan 12, 2024 2:57 AM","Is pretty expensive not going to lie but is also so powerful , silent and effective",Rated 4 out of 5 stars
Notme,"7 months ago | Jan 11, 2024 8:06 PM",I cannot complain about purchasing this purifier     .,Rated 5 out of 5 stars
Laura,"8 months ago | Jan 8, 2024 11:53 PM","I like that it has a remote, easy to set up and use and move, heats and cools.",Rated 5 out of 5 stars
Brown,"8 months ago | Jan 7, 2024 1:57 PM",I love it it’s great fantastic keep the air in the house clean,Rated 5 out of 5 stars
Bill,"8 months ago | Jan 6, 2024 1:04 PM",Came without remote control. They have not sent one for weeks.,Rated 4 out of 5 stars
Dimitri,"8 months ago | Jan 6, 2024 12:41 PM",Product works great with an appealing design. Would recommend.,Rated 5 out of 5 stars
IdaCook,"8 months ago | Jan 5, 2024 5:43 PM",Used it for a month and it started to show errors. Worked with customer service and they had us ship it back for repair. Will update if we ever get it back.,Rated 1 out of 5 stars
VanessaV,"8 months ago | Jan 5, 2024 4:47 PM",Im so happy to know my air quality in my room. I like it.,Rated 5 out of 5 stars
Anat,"8 months ago | Jan 3, 2024 9:29 PM","It is our second purifier but we love this one so much. Perfect for 500sq. At night it warms up the room very quickly. During the day, it gives us the splash of fresh air. I love Dyson because it automatically identify the quality of air and starts cleaning it. Also the most usef feature is 350degrees rotation and remote on the phone and display and … I can go on and on. Highly recommend this product.",Rated 5 out of 5 stars
jtech,"8 months ago | Jan 1, 2024 7:34 PM",I like how it was easy to setup and how fast it cleaned up pollutants in the air.,Rated 5 out of 5 stars
ElissaB,"8 months ago | Jan 1, 2024 1:42 PM","This is a great unit. Well worth the investment. Works true to its description, warming an 800 foot area. Love the adjustment speed for the fan, night function for quiet operation, and filter capacity to boot. Great buy!",Rated 5 out of 5 stars
LilyY,"8 months ago | Jan 1, 2024 12:03 AM","An excellent winter present, it efficiently warms up a compact bedroom without energy wastage.",Rated 5 out of 5 stars
Mama,"8 months ago | Dec 31, 2023 8:55 PM","Super loud, doea nti warm up the room. Not worth it.",Rated 1 out of 5 stars
RobinCB,"8 months ago | Dec 31, 2023 4:22 PM","So far, we are very satisfied with this model we especially like the 8-hour timer function it has however if it had an actual timer you could set for the model to turn on at a certain time and off at a certain time would be a major improvement.",Rated 4 out of 5 stars
Anonymous728585,"8 months ago | Dec 31, 2023 3:29 PM","Dyson heat works but is loud and is apparently normal, even with lowest fan speed",Rated 3 out of 5 stars
JadeS,"8 months ago | Dec 30, 2023 10:30 AM",I absolutely love this air purifier! Super quiet and efficient.,Rated 5 out of 5 stars
sfgraham,"8 months ago | Dec 29, 2023 6:29 PM","It works great, but I just found if I use it as a heater it eats electricity like crazy at only 72 degrees. My electric bill went up $130 in one month. Not happy.",Rated 4 out of 5 stars
Elke,"8 months ago | Dec 29, 2023 5:45 PM",Great quality and easy to use to keep room warm…..,Rated 5 out of 5 stars
JasonW,"8 months ago | Dec 29, 2023 4:15 PM","Good design, good product! highly recommended! Can bring comfort to your home in summer and winter!",Rated 5 out of 5 stars
RyanB,"8 months ago | Dec 29, 2023 4:15 PM",Love this Dyson fan! The hot and cool features helps provide the right comfort throughout out home,Rated 5 out of 5 stars
RonaldS,"8 months ago | Dec 29, 2023 3:47 PM","Exceptional quality, quiet and highly recommended.",Rated 5 out of 5 stars
FernandoL,"8 months ago | Dec 29, 2023 3:47 PM","Love it, silence ,
Powerful, effective.. just a little bit expensive.
But highly recommended",Rated 4 out of 5 stars
LauraF,"8 months ago | Dec 29, 2023 3:42 PM",This is a great product. Its easy to use. It warms up the room super fast. I definitely recommend it.,Rated 5 out of 5 stars
AnirbanD,"8 months ago | Dec 29, 2023 3:25 PM",Awesome product !! Easy to set up. Great design - does not occupy too much space. Also produces good air flow and steady heat ( in winter ) for large living / family rooms. Excellent buy to maintain air quality and room temperature!!,Rated 5 out of 5 stars
Mvelamati,"8 months ago | Dec 28, 2023 2:05 PM",the best product used for heat and cool; any weather conditions.,Rated 4 out of 5 stars
Kevin,"8 months ago | Dec 27, 2023 8:13 AM",So far so good. This is my second one I have purchased for a different room. Works well,Rated 5 out of 5 stars
WilliamsEstate,"8 months ago | Dec 26, 2023 10:58 PM","This is great air filtration, heating and cooling! Easy to use and set schedules for air filtration. Makes a wirkd of difference for allergies!!!",Rated 4 out of 5 stars
Annie,"8 months ago | Dec 25, 2023 6:28 AM",very good. recommend it . my house is so clean and no smell after i cooking,Rated 5 out of 5 stars
Sriram,"8 months ago | Dec 24, 2023 2:31 PM","The air amplifier tech works, but this machine samples the air for purity after the heating cycle is complete. While doing so, it runs the fan in an ever so low mode, and cools the space. This feels like having a draft of cold air in my apartment, defeating the efficiency of the otherwise great heater. Returned this for a Dr Infrared heater, that turns out to be much more effective than these convection heaters.",Rated 3 out of 5 stars
sree,"8 months ago | Dec 23, 2023 7:36 PM",Great product if you are looking for additional heating. No noise and works well in both hot and cold settings. I am using it for the additional heating in the basement.,Rated 5 out of 5 stars
PeggyF,"8 months ago | Dec 23, 2023 4:35 PM",Absolutely love this Dyson. It's so powerful and helps with our allergies...as well as war.s the area.,Rated 5 out of 5 stars
Brandon,"8 months ago | Dec 23, 2023 7:54 AM","Did not work as expected, shuts itself off and does not push out air after air quality hits a good level. Sensors seemed weak, we have 3 shedding dogs and it barely ever ran on auto mode, we returned it and bought a Blueair Purifier which has been a huge upgrade!!",Rated 1 out of 5 stars
user483958,"8 months ago | Dec 22, 2023 9:41 PM","Excellent product. Very quite and stylish.
Easy to use",Rated 5 out of 5 stars
FatimaK,"8 months ago | Dec 22, 2023 8:54 PM",I bought this machine is a Christmas gift for someone. I have two their excellent machine.,Rated 5 out of 5 stars
Jhin,"8 months ago | Dec 22, 2023 7:40 PM","Perfect product. Work as heater, AC, and purifier. Very subtle and works as intended. Its app is very helpful to measure your room's air quality as well.",Rated 5 out of 5 stars
Debrajean,"8 months ago | Dec 22, 2023 6:16 PM",Bought this as a Christmas gift. Love it in the store. Can’t wait to see them receive this!,Rated 5 out of 5 stars
RyanH,"8 months ago | Dec 22, 2023 6:04 PM",Bought as a gift. Wonderful gift for the wife. Works great.,Rated 5 out of 5 stars
CarlC,"8 months ago | Dec 22, 2023 4:57 PM",This is an awesome product! Works great! Heats and cools with and awesome design!,Rated 5 out of 5 stars
JienC,"8 months ago | Dec 22, 2023 4:25 PM",Works great! Cooling and heating work really well!,Rated 5 out of 5 stars
Mepperson,"8 months ago | Dec 22, 2023 3:58 PM","Works great, filters are pricey. This is my second purchase.",Rated 4 out of 5 stars
Tarris89,"8 months ago | Dec 22, 2023 3:50 PM",Works well as a fan. If you have heater on and turn up the fan over setting of two then your just blowing cool air.  Not impressed for the price.  Got a Eden Pure for half the cost that heats properly,Rated 3 out of 5 stars
Richard,"8 months ago | Dec 22, 2023 3:46 PM",Great product. I was using it in a 700+- living room with vaulted ceiling. It is really at its limit for heating.,Rated 5 out of 5 stars
Cameron,"8 months ago | Dec 22, 2023 3:21 PM","Blow hot and cold air, great for small and larger rooms.",Rated 5 out of 5 stars
ScottL,"8 months ago | Dec 22, 2023 7:32 AM","We have a large dog and he can make the whole house smell after being outside, or coming bome from daycare. After getting this Dyson, the smell has been completely removed. It is definitely worth the cost!",Rated 5 out of 5 stars
Alisha,"8 months ago | Dec 21, 2023 6:13 PM",LOVE this if I could I would have these all through out my house!,Rated 5 out of 5 stars
DustinJ,"8 months ago | Dec 21, 2023 2:15 PM","I am happy with this purchase. It really does move the air around and it does seem like the air quality has improved. We haven't had to change the filter just yet so I can't speak on that part, but it looks easy to accomplish.",Rated 5 out of 5 stars
SalvadorS,"8 months ago | Dec 20, 2023 1:20 PM",Excellent Product easy to use easy to transport I recommend,Rated 5 out of 5 stars
Legocollector,"8 months ago | Dec 18, 2023 12:03 PM","First unit i received had a ! Triangle whci his motherboard issues. Value is good, but ordered one and need to exchange it now..",Rated 1 out of 5 stars
JassicaD,"8 months ago | Dec 16, 2023 10:13 AM","Works pretty well as heated, fan and purifier. We travel and use this for heat in our travel trailer so we don’t have to use as much propane. It holds up pretty well in our travel trailer. Pricey but it is working",Rated 5 out of 5 stars
Franklin,"8 months ago | Dec 16, 2023 7:05 AM",Dyson continues to make impressive air purification products. Vey easy to use and setup.,Rated 5 out of 5 stars
Vicky,"8 months ago | Dec 15, 2023 6:55 PM",Was eyeing this beauty for a while and finally bought it during Black Friday. Worth every penny!,Rated 5 out of 5 stars
MariaY,"8 months ago | Dec 15, 2023 6:48 PM",This is an amazing product.  It heats a room quickly and maintains.  I love the air quality feature.  You can track your home air quality.. and it give specific details.  The remote magnetically attaches to the unit so you do t have to worry about losing it.  So many great features.  Must have!!!!,Rated 5 out of 5 stars
user628080,"8 months ago | Dec 15, 2023 5:05 PM",Came broken. Wont oscilate and best buy wouldnt give me shipping label for return and told me to bring it to nearest store for retur.  The nearest store is 2500miles away from me. So not too happy,Rated 1 out of 5 stars
Roundwire,"8 months ago | Dec 15, 2023 3:35 PM",Excellent product but you should be able to adjust the temp from the app. I don't understand the law restriction pop up when trying to use the app,Rated 5 out of 5 stars
Installation,"8 months ago | Dec 13, 2023 6:11 PM",Works as designed! Love that I can operate from my phone.,Rated 5 out of 5 stars
Remington,"8 months ago | Dec 13, 2023 12:23 PM","Not much to say as a review, its a great, quiet fan with a hepa filter that efficiently heats a room quickly. Only downsides are no app control for heat (as required by US standards) and no homekit integration natively. Would definitely buy again, especially if it included homekit support.",Rated 5 out of 5 stars
Timmy,"8 months ago | Dec 13, 2023 1:13 AM","It is very durable and keeps the air clean, I bought one 6 years ago, and it still works well. I got a new one so I can have 2 in different rooms.",Rated 5 out of 5 stars
AdrianC,"9 months ago | Dec 11, 2023 8:13 PM","Works really nice, heats and cools perfectly fine and can also be programmed. I'd totally buy it again",Rated 5 out of 5 stars
Kimberly2019,"9 months ago | Dec 11, 2023 12:15 AM","Quiet, and i love the remote magneticalky sticking to the unit. It helps me avoid losing the remote. It heats up my space quickly.",Rated 5 out of 5 stars
Charmz,"9 months ago | Dec 10, 2023 5:08 PM",A must buy if you have allergies or asthma. Try and catch it on sale for the win;),Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 9, 2023 4:32 PM","I originally got the Shark 3 in 1 air purifier. I have heard good things about air purifiers and wanted a device that could do just that and heat up the room. Unfortunately, the heating function sucked, so now I'm here.

This device was so easy to setup right out od the box, and sync with the app. It works exactly as expected, and heats the room fairly fast. I like that it has an app, you can have this device monitor your air quality at all times, even when its not in use. The fan settings get really loud at about level 5, so i have to turn it off during meetings sometimes. Aside from that, i love the device and the connectivity. I guess you get what you pay for!",Rated 5 out of 5 stars
TonyaS,"9 months ago | Dec 8, 2023 8:15 PM",DYSON NEVER DISAPPOINTS. Their products are the very best. NOTHING pulls air from all over the room like a dyson. it literally reaches every corner.,Rated 5 out of 5 stars
JamesFrustrated,"9 months ago | Dec 8, 2023 7:57 PM",Works great cooling heating n air filtering n timer from I phone,Rated 5 out of 5 stars
Sally,"9 months ago | Dec 8, 2023 5:43 PM",We love all of our Dyson Pure Heat and Cool Fans in our house.,Rated 5 out of 5 stars
AgustinL,"9 months ago | Dec 8, 2023 5:14 PM",Amazing ! Im so happy to get the best ! Perfect because my Dyson works for hot or Cold,Rated 5 out of 5 stars
sander4518,"9 months ago | Dec 8, 2023 3:13 PM","You can't ask for more with this machine,  it can do barely anything for you while you're sleeping,  cool, heat,  and  purifier,  what else you can ask for",Rated 5 out of 5 stars
