Profile Name,Date,Data,Star
Pixie,"Reviewed in the United States on July 19, 2024","I have tried Phillips hue, feit and gosund lights. I think thees may be the best. They work well with Alexa and have the function to fade at a certain time of day, etc. They are also pretty affordable compared to the other brands.",5.0 out of 5 stars
Alex Alasti,"Reviewed in the United States on May 1, 2024","These are amazing. My first smart bulbs that I bought for mood lights in my room. It’s so fun to play with the colors until you get exactly what you like. The app is super compatible. It’s not that the setup process is hard, it’s just a bit lengthy. I have an IPhone and it probably took me 15-20 minutes before they were connected. They don’t buzz like some other smart lights apparently do. You can turn them on and off from your phone. I’m pretty sure you can turn them on and off while you’re away from home too although I haven’t tried yet. So so so many color options. You can dim them. I have an 11x11ft bedroom with two ikea lamps that these are installed into. 800 lumens is enough light for me. The room would definitely be able to be a bit brighter with higher lumens but it’s not necessary. I can’t see why and bulbs would be better! These do everything you need at a good price and look fantastic.",5.0 out of 5 stars
Louwho,"Reviewed in the United States on March 19, 2024","Very happy with these bulbs. Previously with other brands smaet bulbs, I've experienced a lot of disconnection from the WiFi. So the bulbs would have to be reset and resynced. Sometimes they would just go offline and resync on their own. It was very irritating and had to be done monthly, sometimes multiple times.
Those days are gone with these bulbs! I've had them a month or so and I've had absolutely no issues with the bulbs disconnecting or going offline. I have them connected to my Google home network. The app synced with the Google home app seamlessly.
I also really love the app set up accompanied with a widget I keep on my home screen to quickly switch the lights when I need.
I don't really use them for other colors but I did play around with them and the colors are very vibrant. Overall I'm very impressed with the bulbs from this brand I've never even heard of. Will definitely recommend to others.",5.0 out of 5 stars
MT,"Reviewed in the United States on April 3, 2024","I use two on the lights for my porch and foyer area; dimming the lights when not expecting visitors. I put a comment in my special instructions to look for the blue light to help 'new' Amazon drivers.
I like the light enough to gift them as part of a new smart home automation setup gift package",4.0 out of 5 stars
Nish,"Reviewed in the United States on August 27, 2024",These LIFX lights work half the time. The other half you’re just pissed cursing at them,3.0 out of 5 stars
Gregory Norris,"Reviewed in the United States on October 8, 2023","App can be a bit flaky sometimes and I found Google home integration confusing (that may be on their side) but so far the hardware's been great. I usually drive it at 75% during the day and 50% at night so I'm hoping it'll last a long time (LEDs are more efficient and last longer if you underdrive them unlike incandescents which are brighter and more efficient when you overdrive them but die quicker, that's the real reason incandescents are only rated to last 1000 hours while an LED could be rated for 20,000). As far as know LifX bulbs use better components so they shouldn't burn out prematurely like cheaper LEDs that use fewer and cheaper components then overdrive them.
Wish list for the software would be better initial connection process (it took several attempts and a long wait time) and better management of scenes and routines like the ability to copy routines.",4.0 out of 5 stars
Jennifer,"Reviewed in the United States on August 25, 2024","I've been using Lifx for years, I have probably 40-50 bulbs. They're great when they work but their software/firmware is absolutely trash. Idk who designed it, but it simply does not work well at all. If it connects, it works great. But 25% of bulbs simply do not connect.
Furthermore, every so often every single light will decide to go completely missing on the network and you'll have to manually set up every light in your house again, reconnect, update, name, set location, set timers—everything. I've talked to their support, there is no solution for this.
The hardware is nice, great colors and brightness. But they clearly cut corners on the software and firmware and it shows, it makes Lifx products a 2/5 instead of a 5/5. They need to hire someone to rebuild their software and firmware from the ground up, whoever built it has no idea what they're doing and it makes this product very frustrating to use. As a consumer, I should not be tasked with troubleshooting your product every time I need to set up a new bulb. I will be buying their competitors' products from now on.",2.0 out of 5 stars
Kamar A Duval,"Reviewed in the United States on December 4, 2021","I hate to write this review as a huge fan of Lifx I'm so disappointed in these. One spoiled apple can really ruin the bunch. Let me give you some background I'm an IT professional and I have an Enterprise Network in my house. The network is 100% overkill and completely unrealistic for 99% of people.
I have 2.5g fiber connection the network. I have a dedicated Network for my smart devices separate from my home and guest networks in the house.
Why am I explaining? I have seen people talk about connection issues. With all the lights that I have none of them have ever had a problem or failed. I have Entire floors of my house are Lifx.
I recently bought a four pack paying $60 a light bulb grows old very quickly. I saw these as a more affordable option. Many corners were cut. Missing color options, missing light spectrum wheel colors. Well 99% of people notice no. I'll tell you what they will notice they will notice not being able to connect the lights. They'll notice having the lights connect and then 5-10 minutes later the lights are no longer detected. What makes it worse is the light has an access point in the same room.
I'm looking at bad reviews with the new eye. I do believe a lot of negative reviews are people that are trying to connect the lights to a 5G Network or they have defective lights but they don't know that they're defective.
I couldn't even get a refund or new lights because I didn't test the lights immediately. So by the time all the lights were up and noticed problems no one cares. The 30 days barely came.
At the point you are resetting it so often it becomes a regular bulb. It connects fine for around 5 minutes then the bulb just kills itself it gets stuck in whatever position it was in so either it's stuck off and you can't turn it on without flipping the switch or is stuck on and you have to flip the switch to turn it off but you'd have to reset it to have it work correctly.
I have a lot of automation and routines in my house. Imagine telling Google to turn off all the lights in your house then one light never turns off. You don't know till the next day. Or imagine lighting the room to your office and it's dark. It's truely frustrating. My Google home and homekit setups keep looking for a light that connects that disappears. I suggest looking at other Lifx bulbs.",3.0 out of 5 stars
Lacucaracha,"Reviewed in the United States on March 9, 2021","Just purchased two LIFX mini multi-color bulbs— my third LIFX purchase so far (I doubt it will be my last.) I bought the regular LIFX multi-color build (the larger 1100 lumens) from Amazon and a refurbished beam (directly from LIFX) when I found myself nesting shortly after lock down began last spring. I am really happy with both items. The beam in particular is awesome. I use both in my living room to great effect.
I bought the two minis for the bedroom. They work as expected setup and look fantastic. The colors are definitely more saturated than the 1100 lumen version. Not sure if it’s because they are using superior LEDs in the new batch, but they can be wonderfully vivid when I want them to be. Setup was not entirely frictionless, but I wouldn’t characterize it as particularly challenging either. I have had zero problems since. I can turn off the lamps manually if I chose and they reconnect immediately. One additional note: LIFX changed their package design. They now come in a regular box (not the fancy cylinder). Clearly a cost cutting measure. Initially, I was skeptical about the change in packaging which made me skeptical as to whether they were actual LIFX bulbs or a knock-off. Then I noticed that the square box packages were pictured right at the top of the LIFX website (a smart choice from a branding perspective.)
I do not use Alexa or Google, I set them up in Apple HomeKit. The HomeKit integration is not seamless, but I believe that is due to limitations of the HomeKit app. So I don’t really bother with the HomeKit app; the LIFX app works really well and is a much better user-interface for this purpose. Despite this issue, the lights do work well with Siri (to the extent that Siri works well for anything.)",4.0 out of 5 stars
Mike,"Reviewed in the United States on March 20, 2024","I had some concerns when I received the product because 2 of the boxes seals have been cut and the bulbs were obviously taken out prior to me opening it due to the fact of the cardboard support to be broken and the instruction manual to be torn.
I ordered a total of 4 bulbs, one came in a brand new set of 2, and the other 2 bulbs came in individual boxes of one, but both were open box items.
How I know that this to be true, is the fact that the QR codes do not match with the serial number on the bulb itself. This created issues during the initial set up.
The manual setup is difficult due to the application UI being very basic and does not allow for easier navigation sadly. The QR code worked flawlessly when I set up the bulbs from the unopened, new box.
I am extremely disappointed that the seller decided to send me 2 opened (and possibly used) light bulbs when I absolutely assumed that I ordered 2 brand new, unopened light bulbs.
I’ve used LIFX bulbs previously, but purchased at Best Buy in person. If this is the type of business this seller conducts, I would advise purchasing products from another seller.
Note: 3 out of the 4 bulbs are working as design, the other bulb I am unable to complete the initial set up due to the mismatching QR code with the serial number on the bulb itself. Even when I attempt to input the serial number that is displayed below the QR code, the set up is unsuccessful.",2.0 out of 5 stars
Raven johnson,"Reviewed in the United States on May 9, 2024",I already had one of these bulbs for lamp and decided to put them in my ceiling light! Very easy to set up and use! Also very convent.,5.0 out of 5 stars
Spencer,"Reviewed in the United States on March 15, 2022","We have these and the lifx 1100lm ones strategically placed around the house and we occasionally enjoy the lifx effects and app. The only thing that phillips hue is better for us is the sync. We also have lifx strips integrated and housed in diffusers as kitchen backlighting and up lighting. Having it all work seamlessly once it's all set up is really nice. Set up can be a pain especially if someone in the family or a visitor accidentally resets the light, but have no fear the bulb will still work as a regular bulb until it has been set up again. That means I can choose whether to set up the light or use the switch and do it later.
These also work with Apple HomeKit, so giving anyone with an iPhone permission/access to the lights or revoking privileges is a breeze. Scheduled automation and scenes are better in the lifx app than in any 3rd party apps too imo. I have custom scenes set up in lifx and using the built in effects in the app, I can easily entertain myself and guests or set the mood for studying or a movie. While this product has room for development and occasionally I have recieved products with defects (especially their beautiful strips that are still worth it anyways) or they have trouble setting up, these are still my favorite high-end smart bulbs and I hope that they last us many years before we hopefully update to updated lifx bulbs.",5.0 out of 5 stars
Danny Box,"Reviewed in the United States on November 2, 2023","I currently use around 14 LIFX Color A19 bulbs throughout my home, which perform admirably in terms of lighting and color versatility. However, I've encountered some issues with the accompanying application. Specifically, when attempting to control and organize multiple bulbs within the app, I've noticed that the bulbs in my living room occasionally vanish and reappear unpredictably. This intermittent recognition can be disruptive when trying to manage the lighting ambiance of my house seamlessly.",4.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on June 17, 2022","I ordered this LIFX product because they advertise ease of set up and great functionality. This couldn't be further from the truth. I was not able to get the light to connect to my WIFI so I went through all of the help topics on their site. None of the solutions resolved my connectivity issue so I reached out to the LIFX Customer Support Department, which you can only (conveniently for them) contact by email. I informed the service tech that I was unable to get the light to connect and had worked through the help topics on the site. This is where everything started to go bad.
The customer service from LIFX is atrocious. It takes anywhere from 3-5 days to get a response to every email and the service techs apparently don't read the emails sent to them. The service tech I was dealing with, Felipe C., started by sending me instructions on how to repeat the exact same steps from the help topics on the site. So it had to move through the same steps even though I repeatedly told him I had tried them, only this time I had to do it over a period of weeks because I was continually waiting for responses from them.
The light still failed to connect even after multiple attempts so I asked for a warranty replacement. Felipe asked that I provide various pieces of information regarding the light, including my receipt of purchase, and the light's serial and lot numbers, which he claimed would be printed on the light bulb. My bulb did not have a serial and lot number but it did have a model number that corresponded with the model I bought and I informed Felipe of that, which I didn't think was odd because Felipe also claimed that the light should have a HomeKit code printed on it and it didn't have that either. The website states that older lights without HomeKit codes are still being sold so I thought it reasonable that an older light would also not have serial and lot numbers printed on them. Felipe's response was that I had not purchased a LIFX product and that they would not be able to warranty the light. This response floored me because the product was shipped and sold by Amazon, I had a receipt, the light had a model number printed on it that corresponded with the model that I bought, and the product came in untampered with LIFX packaging. Felipe of course was not able to articulate to me how this could have happened and seemingly did not care that it seems so far fetched.
I was already past the 30-day Amazon return window because it had taken so long to work through the customer service process but Felipe and LIFX did not care and thrust the whole situation back on Amazon to resolve. Thankfully Amazon is a much better company than LIFX and Amazon stood behind its sale and provided me a refund even though I was outside the 30-day window.
Anyone considering LIFX products should be extremely wary because LIFX apparently does not stand behind its products and will not be there to make things right when their products malfunction or do not work properly.",1.0 out of 5 stars
Larry,"Reviewed in the United States on March 29, 2024","you need to wait for 15 mins until the app doesn't require you install through the Apple's Home thing but connect to local network, which is the preferred way. If my older lights were not from LIFX, I would return them all, and never come across this brand again. Took me more than an hour to understand how to install on local network after understanding how it work from Youtube............ if you don't wanna throw away the older generation lights, then this is an economical option, else stay away I would say",3.0 out of 5 stars
Stormy,"Reviewed in the United States on September 22, 2023",But there is a delay when either telling Alexa to turn on/off and also with the IOS app. I got an immediate reply from support but what they suggested was changing all these settings on my router. Unfortunately the Xfinity router won’t let you change anything. They are now in a drawer and am using the Kasa bulbs now. No delays with these. I really liked the Lifx bulbs but can’t stand the delay.,4.0 out of 5 stars
Joey,"Reviewed in the United States on February 3, 2024","great quality lights. easy to set up. grouping can be a little annoying if you already have other lifx lights in your room. the app isnt the most intuitive but it works. would be great if various lighting effects can be saved as ""scenes"" instead of having to manually turn effects on. defeats the purpose when you have to constantly open the app to make adjustments. LIFX get this feature added ASAP. Please add the ability to use IFTTT to enable/disable effects.",5.0 out of 5 stars
Riley Anderson,"Reviewed in the United States on September 18, 2023","⭐️⭐️⭐️⭐️⭐️
Overall Rating: 10/10
Overall Experience:
I'm already a huge fan of LIFX, owning their Beam for my bedroom and Strip for my TV. The Color A19 bulbs are another home run. Installation was a breeze, and the Wi-Fi control means no extra bridge or hub is needed.
The color range is astounding with 550 billion possible color steps and a wide white range of 1500-9000K. At 800 lumens, they're incredibly bright but also dimmable, perfect for creating an abstract lamp in my living room for ambiance.
Voice compatibility with Alexa, HomeKit, and Google makes control effortless. Plus, they're energy-efficient, promising up to 25,000 hours of life. Great integration, easy to install, and as bright as advertised. Highly recommend for anyone looking to elevate their home lighting.",5.0 out of 5 stars
Banana For Scale,"Reviewed in the United States on July 2, 2024","This stupid bulb disconnects every couple months and it takes over an hour to get it setup again. On top of that, the effect we like requires the app to remain open. As soon as the phone's screen turns off, the effect stops. What is the point of having a smart light, if it doesn't have enough memory or the capability to maintain an effect without the stupid app open?
None of my other 'smart' products have issues. I've got switches, bulbs, speakers, and a display, no problems.
I will never buy another LIFX product again.",2.0 out of 5 stars
Smarthome Enthusiast,"Reviewed in the United States on December 24, 2023","I’ve been using LIFX light bulbs for 5 years now; currently have 15 LIFX bulbs in use. Although some will occasionally disconnect from wifi (happens maybe several times a year), a simple power off for a few seconds restores connectivity. They work great with Alexa and SmartThings. Very pleased with quality and performance. I’ve had only one bulb fail in 5 years, and that was one that I had in the hood of my range, where steam and heat eventually took it’s toll.",5.0 out of 5 stars
Jagger H.,"Reviewed in the United States on November 9, 2021","Setting up has been a little difficult. HomeKit installation is not a problem, except for the fact that Apple doesn’t let you do automation with HomeKit unless you have an iPad or Apple TV to act as a hub. I bought this light specifically to automatically turn on in the morning and I don’t have either of those, so I tried directly installing on the app because it has that ability. I cannot get it to associate with the app regardless of the setup method. I’ve used several guides on their website to no avail. I’ll withhold final judgement until they’ve had a chance to respond to my help desk ticket, but overall a little frustrating for just setting up a WiFi lightbulb.
No complaints about the light itself. It’s bright and provides all the colors your heart could desire.
Edit: With no explanation at all, the app suddenly worked to install it and it's been working great. Still it was still a pain I'm leaving it 4 stars, but other than that blemish it has worked great!",4.0 out of 5 stars
Kelly Clubb,"Reviewed in the United States on September 27, 2023","So, I have had issues with pretty much any led/cf bulb in the past with the ballast inside dying to the point the light will flicker, not turn on all the way, or just quit working. I started using LIFX bulbs around 4 to 5 years ago and I have yet to have any of them die or quit working. They support ""cool white"" colors which is what I prefer, and they are decently bright (especially compared to some of the other led bulbs I've used). These bulbs installed as expected in the app and work great with my home assistant.",5.0 out of 5 stars
Nithya Satiyaselan,"Reviewed in the United States on February 6, 2024","I didn’t want to spend the money on PhillipsHue lights, But I’d argue that these are the next best thing! They were a little complicated to get started, but they’ve worked really well so far. I’m hoping that they last as long as they claim to.",5.0 out of 5 stars
Ebullient,"Reviewed in the United States on February 18, 2023","In total, I purchased well over $200 worth of LIFX bulbs. The comfort of my home is enhanced based on my ability to create ""warmth"" and ambiance through lighting. In theory, LIFX bulbs are awesome, however, setting up LIFX bulbs equates to a living nightmare.
Prior to purchase, I encourage you do a random internet search of 'problems connecting LIFX bulbs to WIFI'. You will see comments regarding the HOURS long process of setup. The hours-long process is due--in large part--to the purchaser being 'forced' to connect the bulbs via Apple's HomeKit (for those with iPhones) which the setup defaults to--in lieu of setup through the actual LIFX app. Opting out of using Apple’s HomeKit will cost you an extra 15 to 30 minutes of setup per bulb as the app shows a message saying you’ll have to wait 15 minutes for HomeKit to ‘reset’ the install approach since you opted to use the LIFX app instead of HomeKit for installation.
When I purchased my first set of bulbs +/-9 years ago, I only recall the LIFX app as my choice for setup and do not recall a ‘forced’ option to use HomeKit. A month or so ago I relocated and am in the process of setting the ambiance of my home with LIFX bulbs. The 'forced' use of HomeKit for non-first-time installation--and without the required original packaging that came with the bulb--is CRAZY. The user is prompted to scan the original bulb package OR to key in the HK (HomeKit) number stamped on the bulb--which means you either have to remove the bulb from your high ceilings to retrieve the HomeKit number off the bult, or have been forward-thinking enough +/-9 years ago (in my case) to write down the location of each bulb on the “stored” packages prior to installing the bulb so if ever you need to reinstall the bulb, you’ll know which package to scan.
By the way, retrieving and keying in the HomeKit number from off the bulb doesn’t work. I tried it three times much to even more dismay than I experienced hours into trying to set up these LIFX bulbs.
I feel that LIFX and Apple conspired to make life a living nightmare for those who opt out of being forced to use Apple HomeKit and choose to use the LIFX app for setup.",1.0 out of 5 stars
fs,"Reviewed in the United States on July 6, 2022","I have other LIFX smart bulbs that I've had for a few years, so I went with this brand again for my porch lights. You can change the shade of white to yellow, as well as other bright colors. I had some fun on July 4th turning one red and one blue! I can change the percentage of light that shines and lots more, all on the app on my phone. These bulbs replaced my dusk-to-dawn porch lights that would stay on all day on cloudy days. You can set the time they go on and off for each day individually, although I have mine set to turn on at sunset every day. I've only had these for a few weeks, and I'm hoping they are as long-lasting as my other LIFX bulbs that have switched on every night, as programmed, for the last 3 years, without any problems.",5.0 out of 5 stars
Julian Leeeeeeeeeeeeeeeeeeeeeeeeeee,"Reviewed in the United States on December 4, 2023","If youre looking around and worried about ""oh which ones color accurate"" or ""which one is bright enough,"" just buy this. I have not owned a single other smart bulb in my life. However all I can say is it gets super bright, the colors look the opposite of dull, and it's not the most expensive.",5.0 out of 5 stars
Robb,"Reviewed in the United States on April 18, 2023","The LifeX app when I first bought these lights years ago was quick, responsive, and easy to create automated light changes. It was totally re-designed and now gets stuck in UI loads and loses track of lights easily. If you’re not the primary account for the light it’s about 50/50 whether you’ll eventually see the light load in the app. Probably better to integrate these into another smart home system than use the native app.",4.0 out of 5 stars
Jefferson,"Reviewed in the United States on February 23, 2021","Bought 2 of the LIFX 800 lumens bulbs. The packaging wasn't the round packaging you see in YouTube videos, but was in a box. The part numbers seemed to match up so maybe they updated the packaging. LIFX was branded everywhere, including the bulbs.
Both bulbs connected to the LIFX app but it took a few tries. I waited 10 minutes for the first bulb to connect to Wi-Fi. Nothing happened so I backed out of connecting screen and tried to connect again, retyped the wifi password, and it connected right away. The second bulb took 4-5 attempts but it did connect.
The bulbs are very bright and colors are accurate. Having a lot of fun trying different color combinations. I am able to turn my lights on or off anywhere.
I plan on purchasing another to finish off the light fixture. I wish connecting the bulbs to wifi and the app was easier. I don't have a home assistant so I cannot comment on that.",4.0 out of 5 stars
arty,"Reviewed in the United States on December 15, 2023","I bought this brand light bulb based on positive reviews and research but I find the App and installation to be tedious and unreliable. Philips Hue remains my favorite of all the brands of smart bulbs I have used.
Secondary note: Smart bulbs currently only work with 2.4 GHz and not 5G systems so beware before you buy.",3.0 out of 5 stars
Bill Wellington,"Reviewed in the United States on October 16, 2023","This light system integrates with Apple home fairly easily, I did notice that it would unsync a lot when I first bought them (using 4 bulbs) I moved them over to a different router which has less interference and they work perfectly. Not sure if that’s an internet issue or a issue of the bulbs themselves but either way they are dope",5.0 out of 5 stars
LC10,"Reviewed in the United States on March 4, 2024",Perfect for what I needed,5.0 out of 5 stars
Jennifer Buono,"Reviewed in the United States on October 28, 2022","While this is a really cool product - and I love it when it works, it is impossible to reconnect it (if your internet/power goes out). I do feel this may be in part, user error. However, I have read through instructions and tried to contact the company support. They did not contact me back.
We had our internet switched and tried to reconnect this device. It asked for a ""key"" which is an 8 digit number that came with the product. I checked the bulb and the key is not located on the bulb itself. I obviously no longer have the original box for the key (and who would?) but there's no way around it and so I'm left with 2, $35 products that I cannot use.
If someone reaches out and can help/has direction on how to fix the problem, I would be happy to reconsider my review. But so far I've received no assistance to fix the problem.",3.0 out of 5 stars
David Roy,"Reviewed in the United States on February 24, 2022","LIFX is easy to install even if not using Homelink instead you have to connect directly to the WiFi the bulb is transmitting from your phone.
The one problem I'm having is when displaying the White color spectrum one of the bulbs is warmer than the other. I have not found a way to calibrate them better. This was the reason for me to buy them in a set of 2 - thinking that they would match better.
I'm using Hubitat to group and control them and since they are grouped, I cannot control them individually (or want to).
I'll keep lurking in the LIFX forums for an answer.",4.0 out of 5 stars
Lorem Ipsum,"Reviewed in the United States on March 7, 2021","Don't know how it works with Alexa, but works great with Google Assistant, which I use to voice control my smart home stuff. Already had three of the Lifx floodlight bulbs and two Lifx beam units, got this so my bathroom wouldn't have any dumb lights installed. This bulb is 4th gen, meaning its soft whites go all the way down to 1500k. This adds ""candlelight"" and ""sunset"" to the color wheel, which my other bulbs aren't able to match, though lifx has said they're trying to add 1500k range to the gen 3 bulbs with a firmware update. Even if they can't, it's not a big deal. Lifx bulbs generate the best range of colors and the brightest light across the color spectrum of any multicolor smart bulb brand I've come across. They don't require a hub, although I'm probably going to select a hub soon so I can add some cameras, motion detection, and door/window sensors that I will want to integrate.",5.0 out of 5 stars
Rufus,"Reviewed in the United States on August 28, 2023",I got these bulbs to replace an older LIFX bulb that was having trouble reconnecting following power outages. The new bulb is working flawlessly. Old one lasted about 6-7 years I think. It still produced light but its Wi-Fi connection was tenuous. Overall I’m pleased with my LIFX bulbs,5.0 out of 5 stars
Erick F,"Reviewed in the United States on May 2, 2022","As other reviewers mentioned, the setup process was finicky and it took me a few reboots to get all the bulbs connected right. They work well now that they’re in, but adding more lights seems to make the app error prone. Like showing lights that are on as off or not saving schedule changes.
These were perfect for my use case, one small bedroom with some accent lights, but for a large house I might choose something with a central hub instead of individual wifi connections.",4.0 out of 5 stars
S&R,"Reviewed in the United States on June 18, 2023",Work as they should so far. Better deal than govee was need a new company to try out!,4.0 out of 5 stars
Eunice,"Reviewed in the United States on March 28, 2023","It was beautiful at first. Loved how it had turn colors and how simple it was to use the app. Now it’s a nightmare!! It doesn’t even connect to my wifi “ 5G wifi is uncapable to connect “. I try uninstalling the app, checking for any updates and nothing. It glitches every 3 mins. Personally it’s not worth the money if only they fix the bugs it would amazing. As of right now I wouldn’t buy it. Hopefully for future references they fix it.",5.0 out of 5 stars
Amy,"Reviewed in the United States on September 20, 2023","I’ve tried them all. These work with all of your assistants. The API is even better. Super easy to program. It’s like having your own pro light show, but also great for every day lighting. Well worth the money!",5.0 out of 5 stars
Rehan Saeed,"Reviewed in the United States on December 26, 2023",Full of bugs and defects. Never connected and always has an issue of connecting.,3.0 out of 5 stars
