Profile Name,Date,Data,Star
T L Morison,"Reviewed in the United States on August 8, 2024","In virtually all respects the Echo 5 (3gen) is a neat little device. Music sounds very good and the slideshow on the home screen fun to watch. It easily links with other devices and controls them seamlessly. The negative is that the camera doesn't work at all. I ordered the first Echo 5 on July 21. After setting it up, I quickly determined that the camera wasn't working. I spent 45 minutes chatting with a tech who finally gave up and arranged for an exchange. The exchange unit arrived a couple of days later. I set it up and again the camera didn't work. When I try to view the camera image on the Alexa app an alert appears on the Echo that someone is trying to view the camera via the app. On the app I get a notification that live view not available now, try again later. When I ask the Echo to show the camera on its screen, it says ""I don't know what's wrong."" I like the other features enough that I've decided to keep the device, as the camera not critical to me. However, it is annoying and if the camera is important to you, keep this in mind.",4.0 out of 5 stars
W. Moore,"Reviewed in the United States on August 29, 2024","I have had the echo 5 since the latest version was introduced in 2023. I bought it to replace an earlier version that was becoming more difficult to get to work properly.
This one has become very unhelpful. It usually takes 5 attempts to get it to respond, and then it often does something totally different from the request.
The automatic screen brightness adjust does not work correctly. It makes it too dim to see during the day and bright enough to light the room at night.
It used to play music that was requested. For example, I could say, ""Alexa, ply music by Bob Dylan"". And it would play music by Bob Dylan for an hour or more. It does not do that any more. Now it says, ""Playing music by Bob Dylan or similar artists."" And it starts playing random stuff not related to the request. By the way, my subscriptions have not changed.
Because of these problems, I now just want to use it as a smart clock - displaying time, and occasionally as an alarm clock or timer. Good luck with that!
It has started displaying ads. Of course these are ads for stuff I don't want nor do I want to see. I cannot get them to stop. I have done all of the turning off notifications and ads, but they don't stop. It is not helpful when I look to see what time it is and all I see is an ad for some watch - and when I ask it what time it is I am ignored.
Although it seems like a good idea, I do not recommend buying any of these devices. Maybe some day we can buy something that does what we thought we were buying.
I do not want to pay to watch commercials and ads.
UPDATE: Amazon called me about my review. Nice.
She listened, and explained there is a recent problem causing the AD and voice recognition problems. The current work-around is changing the language to English-Canadian. It worked.
I still don't know why the songs are random. I am a prime member, and the description of the Amazon Music plan says it should work the way it used to.
I have changed the rating from 2 to 3 stars because Amazon tech called me and the sponsored ads are gone for now.
It used to be a useful tool for me, but its still an expensive annoyance without the music working. And adding another $100+ charge is not going to happen here.",3.0 out of 5 stars
Robert Adams,"Reviewed in the United States on September 5, 2024","I tried a trade in for the first time. I got a great price on the gen 3 after the trade in.
The sound is much better. Many questions I ask Alexa refers me to google. The Gen 2 did not. The microphone does not seem to work as well. I have to keep repeating myself in a louder voice.
The screen blinks on and off. This new version is harder to play music. Alexa does not understand what playlist I'm asking for. Works great for my smart plugs and the rings cameras. the display seems clearer!",4.0 out of 5 stars
TheDhuddist,"Reviewed in the United States on August 23, 2024","I got these specifically for integration into my ring camera system, particularly the front door. It works good for that. Beyond that, I ask questions sometimes, but I have no idea how to get it to only show me things I want and not a bunch of junk it thinks I want. You'd think there's be an easy button to tap that brings up a list of stuff. It kind of does but it's not intuitive. I still baseball and financial trash on it. I'm a simple guy and I don't want serious stuff like the news following me around the house. But that's an issue I'll just muddle through.",4.0 out of 5 stars
Amazon Customer,"Reviewed in the United States on August 20, 2024",This is my first one and it's Smaller than I realized. It looks so much bigger in the picture as everything else does lol. Pretty simple to set up walks you through most of it. some things were a little confusing for me. I bought the small stand that they offer for it later and it's perfect I'm enjoying everything that you're able to do with it. And also using it for my ring cameras great! I really enjoy that I can talk with my grandchildren through it. If I didn't mention I bought two one for me and one for my grandkids.,5.0 out of 5 stars
Mike J,"Reviewed in the United States on October 11, 2023","First off, I currently use only limited Echo functions. By far the primary is voice control lights/plus. Next is finding out the weather and occasionally asking simple questions and conversion of measurements, and finally to play music (I have Sonos system so there is little need for music from Echo).
The good-The device has a quality feel and looks good. The fabric covering looks good (not sure not it stands up long term but I have no problem with it on my 5th Generation echo dot). But as others have said who thought it was a good idea to put a white cord on a charcoal device?? The screen has good resolution and brightness. The volume is more than adequate. The device is good at picking up voice commands (but more on that later).
In addition to the way I currently use the Echo, my needs for this were pretty basic (I thought). First off a way to control lights/outlets by touch pad rather than voice, visual display of the weather, and reading recipes and occasional video in the kitchen or else as a bedroom clock.
My first problems customizing the device. There are way too many options that need to be turned off. From past experience with Amazon devices I was pretty sure that I may need to go through the option setup after an O/S update. During this process the device was very slow, it was non responsive twice for more than 2 minutes, and once locked up and I needed to unplug it (and lost some of the changes I was making). The slow response and non responsiveness continued in all use of the device but fortunately not as bad as it was during setup, but it did lock up twice while I was using it. I rather quickly saw that a 5.5 inch screen would make much of my wish list hard to meet on a really useful basis but I thought based on the sale price I could compromise.
As a way to control lights/plug there is no way to make that the default screen. While it should have only been a quick swipe to get to the control screen the problem with slow response and locking up it quickly became a bit of an issue. In addition, I found that if I had been using it to watch a video any swipe on the clock/Home Screen returned to the video and did not take me to the screen to select any use other than video. I had to go through the process of going back to Home Screen and then swiping down to get to the option selection screen. Also a problem was the 5.5 screen just did not allow the display of much of the lights/plugs without a slow scroll. It quickly became apparent that my main use was going really fulfill what I was hoping for.
For my purpose of asking weather, answering basic questions, it worked fine. It had no problem picking up my voice. Unfortunately the small screen size meant visual display of the weather was of no use unless you were close to the device. However it had the same problem I have with some my other Echo devices in that the wrong Echo device sometimes responds. This is more of an Amazon issue than device issue. I get around this by using a different wake word for each device. So it fulfilled this need, but so does every Echo device.
I played some music. It doesn't display much in the way of options (just most recently played) of music to play. It is really designed to use your voice to control. No display of playlist or anything. I tried to add an additional Echo to play music. It started the song at the beginning rather than at the same place as the song currently playing on the Echo Show. It also said that two of my other Echo devices (I have 4 others) were not compatible. I could still select them and they seemed to play fine so not sure what the compatibility issue was. I didn't pursue this from the other device or really try it much. While the sound isn't bad but it wasn't as good as my Echo dot 5th generation. It was tuned for too much bass, I could not change the equalizer to make the sound more than adequate. I was expecting an improvement over the Echo Dot. So while it seemed to meets my needs, I called it a fail because of the potential issues with playing of music on multiple devices and no improvement in sound quality.
At this point I realized that a 5.5 in screen just limited the device too much for most visual purposes. Recipes and videos were too small to watch unless it was really close to you. Using a larger tablet or even laptop became a better option.
Finally the clock. Using the adaptive lighting it was too dark to read in a dark room. There was the constant interruption of suggested skills that were brighter than anything else and quickly became very annoying. The one night I used it, when I looked at in the morning the screen was blank until I touched it to reactivate the device.
So, even on a good sale price it just didn't do what I wanted/expected and it was returned. For light/plug control I will use an old tablet and find a stand for it, for music and weather/questions I may get another Echo Dot (maybe the one with a clock built in). I can use a tablet to show a list of the music that I have available and not have to use my voice. For recipes and video in the kitchen I will continue to use a tablet or laptop. My hope for one device that fulfill multiple wants just didn't work and the Echo Show was returned.",2.0 out of 5 stars
RJ Perry,"Reviewed in the United States on August 28, 2024","For starters if your looking for a speaker for your room or any small spaces this is the go to. The audio quality is amazing and can get super loud, I've had several people surprised of how loud it gets due to its small size! But the reason this isn't getting 5 stars is because streaming on this device can be slow and laggy even with good internet. I've tried watching Youtube and prime video and it'll force stop the app several times while using.",4.0 out of 5 stars
Cuong Nhu,"Reviewed in the United States on August 1, 2024","I thought this would be as customizable as you can get. The time option presents with an overlay of itself. If you see a story just before it changes the screen, it doesn’t understand that you’d like to go back. You have to wait 5 minutes for it to cycle through all the predetermined information you didn’t ask for. Even then, that particular story that caught your interest may be on a cycle of stories all its own.
Setup is relatively easy as you have limited options considering it has a screen.
Otherwise it is of excellent quality. The camera cover seems cheap, but that’s a minor issue to me. Sound quality is good as are the images. It takes up minimal space. The screen is super sensitive.",4.0 out of 5 stars
Mel,"Reviewed in the United States on November 26, 2023","This is the first Echo Show I've set up, but I'm pretty tech savvy. Here's the pros and cons so far.
Pros
- Looks like a bedside clock (if you set it up that way) and is not very noticeable. I like this.
- Sound seems good so far. This is why I bought this model when it was on sale. I heard the sound quality on older models wasn't as good. This one is pretty loud. I'm happy with that.
- Has a slider to cover the camera if you want privacy
- Has a button on top to turn off the microphone and Alexa 'Listening"" if you want (you'll see a red bar at the bottom of the screen if you do this.)
- I like the Drop In feature.
- I like that it also has a home monitoring feature (but it doesn't work right)
- This can also supposedly sense motion and trigger alexa skills for that too, but I haven't tried that yet. I dont' believe they are true motion sensors. I believe they detect motion using the camera. If the camera is covered, there'd be no motion sensing.
Cons
- It's small. But I knew that. The screen is about the same size as a smartphone turned on its side.
- If you're making a video call to this, and you are using a cell phone in portrait view, your image is going to be so tiny on this echo show's screen! It'll be vertical and in the center. It won't enlarge to fill the screen. Best way to call this device will be from a tablet or or something else in horizontal view. (With a camera that is centered and not off to the side, when it's horizontal.)
- ""Home Monitoring"" worked the first day, and I could not get it to work after that. I don't know why. It's frustrating and annoying. I did everything I could think of, short of calling customer support (which I'll try another day) I read that this is a common problem.
- There's a lag sometimes, especially with the app I'm using on my phone, to connect to this. That makes it hard to know sometimes if you need to press a button again. Also, any time you change a setting, you might get stuck/frozen for a while, while it updates with amazon's cloud. Sometimes I had to unplug it and plug it back in, to get it out of that loop.
- No battery. If this gets unplugged or power goes out, this won't work. You also can't move it around the room (because it's plugged in!) - Again, I knew this beforehand. FYI, I wanted to use a fire tablet in ""show mode"" to get around this problem, but the tablets are not loud enough. I needed a loud device for video calls. This echo show IS loud.
- I wanted to make a widget with an alexa skill to make a tappable shortcut for a phonecall. I could not find a way to do this. It might be possible, but I could not find instructions for this online, and customer support could not help me with this either.
- I did eneable ""Tap to Alexa"" for a while (then later disabled it). That might work ok for someone who has speech difficulty, and needs visual buttons. But if you're trying to add buttons to simplify this for a more debilitated person or someone who doesn't know a lot about tech, that won't help much. The text under the tiles is small, the icons for the tiles can only be customized with an image from the built in set - and they all look similar. There's no way to customize a tile enough to make it stand out, so someone knows ""THIS is the button you press to call me!"" You also cannot fully customize the tiles screen. Some tiles cannot be deleted or re-arranged. (others can.)
- This doesn't have night vision. I knew this already. If a room is dim or dark it's hard to see the other person and that room.
Mostly it's a little buggy. I'm hoping things will work better as I get more used to working with it.
The lag sometimes is frustrating.
Things not working that worked the day before, is frustrating.
Having SO MANY SETTINGS to customize is frustrating. Most related to extras I don't want to be shown. Ads, suggestions, ""Try this!"" etc. I want this to be a clock that can make video calls. That's all I want to do with this. It is difficult to find ALL the settings you need to find, to simplify it to that. It's great that it can do so many other things, but I want this to be more simplified, and that's not easy to do.
I may report back later (I may not ;) ) once I've used it more. I really like all the things about it that work. I'm a little frustrated by some of the bugginess.",3.0 out of 5 stars
Syed Moinuddin,"Reviewed in the United States on August 29, 2024",Great product I bought this Alexa for a price of very amazing when I bought it and go it and j had the best look when I connected very single device to it and saying hey Alexa open this and that and it’s very compatible and works with mostly every device so I recommend buying this,5.0 out of 5 stars
francis a benning jr,"Reviewed in the United States on May 5, 2024","In a world where convenience and connectivity are king, the Echo Show 5 (3rd Gen, 2023 release) stands out as a true game-changer. As someone who values both functionality and sustainability, I was excited to discover the myriad features packed into this compact smart display.
Seamless Integration with Alexa:
From setting alarms to controlling compatible smart devices, the Echo Show 5 puts the power of Alexa at your fingertips. Whether you're starting your day with a personalized routine or checking the weather before heading out, you can accomplish it all with simple voice commands.
Enhanced Audio Experience:
The improved speaker quality of the Echo Show 5 delivers clearer vocals and deeper bass, elevating your music, podcasts, and shows to new heights. With support for popular streaming services like Amazon Music and Spotify, you can enjoy a dynamic audio experience tailored to your preferences.
Peace of Mind with Built-in Camera:
The built-in camera adds an extra layer of security and connectivity to your home. Whether you're checking in on loved ones or monitoring your front door with compatible video doorbells, you can rest easy knowing that you have eyes on what matters most.
Designed for Privacy and Sustainability:
Amazon's commitment to privacy and sustainability is evident in every aspect of the Echo Show 5. With features like a mic/camera off button and built-in camera shutter, you have complete control over your privacy. Plus, the device's fabric and aluminum components are made from 100% post-consumer recycled materials, making it an eco-conscious choice.
Stay Connected Anytime, Anywhere:
With hands-free video calling, you can stay connected with family, friends, and colleagues, whether they have an Echo Show or the Alexa app. Use Drop In as an intercom between rooms or with favorite contacts, ensuring that communication is always just a voice command away.
In conclusion, the Echo Show 5 (3rd Gen) is more than just a smart display – it's your personal command center for connectivity and comfort. With its seamless integration with Alexa, enhanced audio experience, built-in camera for added security, and commitment to privacy and sustainability, it's a must-have addition to any modern home.",5.0 out of 5 stars
